promoter,Cecum,Ascending colon,Hepatic flexure of colon,Transverse colon,Descending colon,Sigmoid colon,Rectosigmoid junction,"Rectum, NOS"
TMEM127_2,0.0357956946410644,0.0355740453423105,0.035697348710871,0.0359074023133794,0.03386024675387,0.0361205544623575,0.034399120471876,0.0344620745922635
TMEM127_1,0.0404829682181815,0.040266679666475,0.041994731016231,0.0404637227222565,0.038736865466173,0.0414386347316555,0.040250744122638,0.040366432107445
CIAO1_1,0.0482673518805065,0.0578578015969244,0.049290851956594,0.0439379131275555,0.051022980327001,0.0486361397619725,0.050686942905655,0.0476503580156
CIAO1_2,0.0322457044180415,0.031772455005678,0.029109859262554,0.030442752104078,0.030636241242104,0.031737001389937,0.032035545073429,0.0308266617289685
SNRNP200_1,0.086384191995713,0.0823535410522585,0.079619782146477,0.068771793193431,0.08175203451635,0.065043447721605,0.088870427994577,0.0688202927142005
ITPRIPL1_1,0.2823824917725684,0.2448601839272915,0.216649967388951,0.1798737943672385,0.136569903613764,0.1396081721865515,0.139904617131755,0.136550000264538
NCAPH_1,0.1104573838840849,0.113943019653029,0.098762306466467,0.10406637245071,0.103072058565214,0.1124681340968855,0.097627328258432,0.10108406912713
NEURL3_1,0.1905438683407579,0.1819458267611785,0.13810276663927,0.1892725485420895,0.129290194273641,0.133911129858793,0.147393317229479,0.137317981151518
ARID5A_1,0.0681252906707235,0.0699339640137,0.062395261617662,0.067421170810165,0.057482577275845,0.0691488453555045,0.062556264071175,0.0614042224253435
ARID5A_2,0.0667097173427214,0.0655047479634375,0.061862226796034,0.0630426540402,0.056833902328072,0.0639312709921784,0.059243932129676,0.0586467507817499
KANSL3_2,0.0523273369145025,0.052066335196912,0.049753191179488,0.052539663915981,0.049979384732703,0.047142573257468,0.044378802542072,0.044992051777323
KANSL3_1,0.0552341018079945,0.0558583304053655,0.052731873510007,0.056496493848465,0.051790551483693,0.0506846208739324,0.047504405754627,0.048007270186255
LMAN2L_1,0.0392681031608645,0.0399087079492835,0.041043111213817,0.0374513479278115,0.036514248072454,0.037975197428736,0.039021784182012,0.0404529525967615
CNNM4_1,0.0523638547391365,0.055947388546624,0.056526155443898,0.0556269498143875,0.053274320331651,0.059043316830261,0.056092023332098,0.0540772496222365
CNNM3_1,0.029833777704969,0.030024386076711,0.027621404675101,0.029138912822142,0.027920404822823,0.0294846268694515,0.025644802284611,0.025902774676861
ANKRD23_1,0.0696892943753454,0.0685234336246189,0.076168974895871,0.064598302661477,0.060253417871975,0.0639071825570325,0.052251597624354,0.0552343930705455
ANKRD39_2,0.0696892943753454,0.0685234336246189,0.076168974895871,0.064598302661477,0.060253417871975,0.0639071825570325,0.052251597624354,0.0552343930705455
ANKRD39_3,0.186466089217574,0.1839579336157135,0.179503833349368,0.175315876690599,0.18159210099062,0.1803320225833365,0.177677105428634,0.1756953038558275
SEMA4C_3,0.070119215329076,0.0691596761599235,0.062007907632481,0.068400395328605,0.062851044727074,0.0688403623092979,0.065194912289198,0.066930785390339
SEMA4C_1,0.0411355286958905,0.038929954972747,0.03932700516803,0.0376901772824245,0.037121225075074,0.038501717445593,0.036232775354602,0.0354273300969555
FAM178B_1,0.331933458694094,0.345379045261325,0.291036458192303,0.3592985238228665,0.295189538387549,0.326270874292292,0.302162606948726,0.3030401427641225
FAM178B_2,0.331933458694094,0.345379045261325,0.291036458192303,0.3592985238228665,0.295189538387549,0.326270874292292,0.302162606948726,0.3030401427641225
FAHD2B_1,0.231067942136066,0.2104005814792804,0.20160498168095,0.2335658735063659,0.179778572420993,0.1853194285624509,0.176392488344676,0.216876787881791
ANKRD36_2,0.032906281269203,0.0340025363255705,0.035252331202211,0.033536814912399,0.032363478874081,0.033261949857042,0.040473734626586,0.038481211875539
ANKRD36_3,0.0187765069762049,0.0192330043958935,0.019815318501346,0.021798282779094,0.017045566006204,0.0187281601291085,0.016465150255551,0.015068780494644
ANKRD36_1,0.0187765069762049,0.0192330043958935,0.019815318501346,0.021798282779094,0.017045566006204,0.0187281601291085,0.016465150255551,0.015068780494644
COX5B_1,0.073340911658691,0.0694153757232824,0.069630576323923,0.074553233614604,0.067154535435287,0.0714667167636755,0.070953595316098,0.066241706837621
ACTR1B_1,0.0618208518516165,0.0570980370143369,0.057528744152297,0.0616473478198685,0.056574402328121,0.0558082886231135,0.051928745809954,0.0504049327520015
VWA3B_1,0.0430595393910355,0.0439180674517685,0.041134105722419,0.0462072361535525,0.038441643505325,0.0422699036214985,0.039928844855921,0.0400968496790145
INPP4A_1,0.137620312456518,0.1369928734832575,0.135153065072552,0.1358954989511955,0.135313998628089,0.137594603953699,0.134922880761118,0.135283862702269
COA5_1,0.0412749055592355,0.0421339958044739,0.04280398982993,0.0416605920365555,0.039722355256189,0.0410537014854855,0.03905518925553,0.0393642615875685
UNC50_1,0.0273613241624995,0.0266720071563,0.026808341608158,0.028003042349133,0.025447429429455,0.0272237296858555,0.027078818446643,0.0273436030752115
UNC50_2,0.030994827939433,0.029917522260758,0.029463977371998,0.029402529990237,0.028312647001609,0.029811127309473,0.029469522957921,0.030032430143365
KIAA1211L_1,0.2185282401643885,0.1952162719026164,0.194499661057421,0.1410122815681425,0.121266481172165,0.1035158809083215,0.085437167680404,0.1036167917999065
TSGA10_3,0.034228892465139,0.035076011611798,0.032980375041282,0.034174167439741,0.031144555554398,0.0341782540891174,0.03345781446071,0.0331275948221195
C2orf15_2,0.0354100783633515,0.0342969608069595,0.036859386686859,0.0344542940833865,0.032852804293981,0.0338296353038265,0.034498368000802,0.036507190381853
TSGA10_2,0.037632947405789,0.038352237447335,0.035886897085236,0.0378646493715744,0.034500327937881,0.037943257425432,0.037169165419511,0.036616354439907
C2orf15_1,0.034619687422389,0.033097320496927,0.034962799528533,0.0342316169376925,0.032991446534069,0.0335115369353399,0.033780500108636,0.034335350903236
TSGA10_1,0.0294554649080839,0.0330881896213069,0.029224199877883,0.0276908049636665,0.027575866734691,0.0302976586513305,0.031074369959706,0.0302912688813375
LIPT1_1,0.0790008551858465,0.079102444715361,0.069374563674677,0.0804161877394395,0.077508382122472,0.0787495531969855,0.066785937905391,0.0684052694119635
MRPL30_2,0.0790008551858465,0.079102444715361,0.069374563674677,0.0804161877394395,0.077508382122472,0.0787495531969855,0.066785937905391,0.0684052694119635
MITD1_1,0.0473250962494485,0.047154732435501,0.049377023204825,0.044987594664305,0.044322877789448,0.0463123274441945,0.043899428143971,0.0446344595296785
MRPL30_1,0.041074334488235,0.040704064154371,0.042115802661959,0.0391088195790464,0.039099345840576,0.041006986960996,0.039326432339689,0.0397852613472215
TXNDC9_1,0.02655516381541,0.02628852700516,0.026142577322081,0.027156361025652,0.025724748230635,0.0260791110846205,0.025347842973598,0.0253159318064725
EIF5B_1,0.028501784543879,0.028334576865207,0.027982820023044,0.029364904800301,0.027569354311468,0.028044883677973,0.027485303144477,0.0271519413771445
REV1_1,0.0421163777362775,0.0420699491678385,0.041436295365929,0.041989273311925,0.042850025792198,0.0432959231524165,0.039311835905806,0.037614848144893
PDCL3_1,0.0364018959404965,0.03650324776775,0.033817347634929,0.0375298197883054,0.036737319504188,0.037402398478273,0.035420799242979,0.036047384776679
NPAS2_2,0.26587892046556,0.24228227600505,0.281425964678433,0.302337119794466,0.237773494004598,0.262280130119893,0.242947870385314,0.270137718874225
NPAS2_1,0.0311256246094875,0.0316686066729475,0.031203747214823,0.037924783593817,0.030134048024853,0.031363806267879,0.028147698701643,0.0315949121955675
RPL31_1,0.20470844071229,0.2001489396255285,0.227814709656456,0.2287893829083375,0.232005221599946,0.1815402579337525,0.156002717735217,0.1637967742926674
CNOT11_1,0.0185676195995395,0.019239097483077,0.019623146796557,0.0186153408614795,0.018368966862619,0.0190533439029879,0.018211921356617,0.0177031459696485
RNF149_1,0.0631372907070625,0.0673316861512065,0.057656791249395,0.063900861075832,0.06425924024417,0.0632965757620275,0.06256116782292,0.0559844540148235
CREG2_1,0.0404124590077845,0.0461511532282525,0.037491593452373,0.0382123885776855,0.042938292856569,0.039561175031346,0.035245845969074,0.036414332374566
MAP4K4_1,0.09974402399949,0.1013692604457745,0.099483041221007,0.1062850060377074,0.086819482452673,0.093690936582652,0.091416514611483,0.0952830083793545
MAP4K4_2,0.0623116818831665,0.0615785080930589,0.061625203440333,0.062682226079827,0.058827141973412,0.0617930906975704,0.06213487302623,0.063349527613987
IL1R1_1,0.0824433451373145,0.0863483193978369,0.104624324808492,0.120516746075849,0.068647558410288,0.0700887841330425,0.073112796270895,0.074445245003979
SLC9A4_1,0.1210678800430755,0.1510417240306955,0.112460700514206,0.14102247698585,0.107085977209252,0.141978470672999,0.114404523332208,0.1066039775517244
SLC9A2_1,0.0665992659846955,0.063243934204121,0.06184246174101,0.07302374290791,0.061631811354924,0.0585756273231625,0.06254972016782,0.0703090971011504
TMEM182_3,0.066917840924682,0.0750821215948694,0.062183485179252,0.0766007583717769,0.05453100311391,0.064538835167024,0.065642693328916,0.0608514846904044
MFSD9_1,0.033364506252076,0.033097308110289,0.033819883934259,0.033388341372636,0.030777415744967,0.034306709953672,0.035246919813604,0.033551351823279
TMEM182_1,0.0425972894843805,0.0427326089531705,0.038505690584663,0.0423636417690534,0.036493447252776,0.039624926890721,0.039129397839575,0.036171404037421
MRPS9_1,0.1242379245232115,0.120771497278139,0.119291216418224,0.1229452705828285,0.104806119742411,0.10583529912784,0.10070275429898,0.0967934108500805
TGFBRAP1_1,0.2127318250255455,0.214503213298318,0.222909151746586,0.2061773486968505,0.188931367488539,0.1904593304639185,0.179817191813316,0.1968391004686295
TGFBRAP1_2,0.261959505385003,0.2630061067284635,0.272992363844055,0.253842967573313,0.231747644796657,0.233493719535516,0.220212938232403,0.2423348494557209
C2orf49_1,0.054080245227676,0.0572978716823295,0.058494338561872,0.0503142207061485,0.050281001384787,0.057644937166155,0.053228907897552,0.0538381241909895
FHL2_1,0.247046518144942,0.265279171153609,0.261818808155374,0.2907683231993769,0.266563335748867,0.262862244492192,0.273570408493633,0.2813226927069955
UXS1_1,0.0309064057317985,0.0336897710887845,0.031435179789811,0.0291518122851635,0.030517008049768,0.0322137493842055,0.03199636985685,0.0301780639923774
ST6GAL2_3,0.5039700347615705,0.4672538710155784,0.308264545340711,0.2127338806652804,0.143449644625916,0.054913406791587,0.06309508422892,0.0812058979084245
ST6GAL2_4,0.5276104266989875,0.501146536375046,0.239936926364733,0.092472756994137,0.065617488844033,0.0514945399131425,0.055731103454603,0.073498963081865
ST6GAL2_2,0.526089818976006,0.49204623049942,0.323636918883128,0.164999656934843,0.129003936840189,0.1000899779002465,0.104895726039302,0.1279613709866495
ST6GAL2_1,0.5740157760569464,0.529077306498239,0.415844037420432,0.2218573347133315,0.186871336624329,0.13561879886828,0.143915491294089,0.1729438737807235
GCC2_1,0.04260841227079,0.0417902206733604,0.042276089089938,0.042391688119599,0.039018057994688,0.0385986014856229,0.036027761719677,0.0356199769589909
LIMS1_1,0.0354934476735345,0.034279783980906,0.033829963728728,0.036595598721666,0.0340452775703,0.0363655228837725,0.034635328888343,0.0347384585807005
RANBP2_1,0.056795400599714,0.0544766841016925,0.052258917984823,0.0544814103837195,0.047111167820562,0.0538128649886684,0.051320351545422,0.0523763411197065
CCDC138_1,0.046054556998556,0.0454189399120895,0.045558866270289,0.0455915211289645,0.044230861743371,0.0464643427425155,0.045563095680926,0.04545608579855
SEPT10_1,0.0452838795218464,0.0420579522395825,0.044070365398512,0.0485242143187795,0.036982820368693,0.0388791569952945,0.039992518978293,0.041109632395179
NPHP1_1,0.0377115319058825,0.0382679787486825,0.037689946333157,0.0351875057971215,0.035615682706261,0.0385698815889215,0.036026407726182,0.0366887171116885
BUB1_1,0.0591383774929605,0.0607997397331375,0.062493943979679,0.054649022241777,0.052861030391238,0.05777175303585,0.053318333759737,0.052181756082325
ACOXL_1,0.2648799848541505,0.2702017749019025,0.262294140889053,0.296381606527946,0.226521846637133,0.2051917300474345,0.21479832466144,0.2170734974925184
BCL2L11_1,0.036308653732661,0.0358106933182505,0.034052137643139,0.0367477116892475,0.035475875903021,0.035278553077055,0.034740831449702,0.0335655702694294
ANAPC1_1,0.0309536371000695,0.032188028528123,0.03057993023086,0.0305329405837535,0.028454303140426,0.0312291282122555,0.029200763458501,0.029319392583595
MERTK_1,0.046417217663387,0.0451819180922729,0.044385200353567,0.0474713611927745,0.043211640441851,0.0441681193029804,0.043056412983807,0.0405733399500475
TMEM87B_1,0.0551506352791925,0.055704608263292,0.055331521180742,0.0519101539244805,0.052638122193462,0.0557835474891365,0.054053825141982,0.055843125258807
FBLN7_1,0.125746897449455,0.1312041418326724,0.097608279728448,0.113800472044066,0.089179118751762,0.0920836820449535,0.084572266173371,0.0953357937023125
FBLN7_4,0.106530260663443,0.1089522282413005,0.080547292937865,0.101002730885667,0.075161529797474,0.0804440906030775,0.073795605550642,0.0863319344220674
ZC3H8_1,0.3144096467782885,0.2791456514297845,0.287836881185016,0.3124758206013365,0.240377872081926,0.2390853446707975,0.194944608207602,0.2130969417168935
TTL_2,0.1289095130229375,0.1132278023157205,0.105671264200444,0.117421126044464,0.082128669394904,0.0917251990987325,0.089702816765152,0.0912322643280394
TTL_1,0.0472068717104265,0.0465775088373425,0.048734911366773,0.046608219773657,0.04611403138505,0.048735173188843,0.040849705886956,0.0398027629038054
POLR1B_2,0.035064053358707,0.035743913899727,0.03398985203333,0.0339245199875384,0.032285494143141,0.0354517958118775,0.033675237147671,0.0326071874249435
POLR1B_1,0.035064053358707,0.035743913899727,0.03398985203333,0.0339245199875384,0.032285494143141,0.0354517958118775,0.033675237147671,0.0326071874249435
CHCHD5_1,0.1992833468110535,0.1600844772564525,0.165903553866886,0.0764887213999015,0.202372062825837,0.1640146970322835,0.128315318026854,0.142204275436213
CHCHD5_2,0.1633706764699954,0.1321181767298505,0.136974434841636,0.065528299872714,0.168418645607822,0.1353934059506165,0.106467373202727,0.1173472942900455
SLC20A1_1,0.0522931522181479,0.0516783309363974,0.049575770850994,0.054577486340231,0.052198024418769,0.05242841011439,0.051287446439688,0.052031540793195
CKAP2L_1,0.0385123292489169,0.0378058498317745,0.037631543980699,0.036443316751036,0.034718799490942,0.038497871738753,0.035542097421591,0.035638797683571
IL1A_1,0.212653734687148,0.213899018228828,0.165289141345228,0.2610208975478409,0.162155645737026,0.1578790632869119,0.172602197740569,0.1589476603805955
IL1B_1,0.261416277028594,0.2972067275853445,0.292244087130115,0.259314817845836,0.318341986068029,0.298372349006777,0.307548037466099,0.2962612438474395
SLC35F5_1,0.0302134141738945,0.030366990046755,0.032513306775731,0.03172757116549,0.029795489380076,0.0304230963691015,0.02856952846364,0.0286195875982014
ACTR3_2,0.0281845538598805,0.0287864449027875,0.028360882397953,0.0266666457661359,0.026665347858633,0.028691259307958,0.026291199894226,0.025358423648499
ACTR3_1,0.0281845538598805,0.0287864449027875,0.028360882397953,0.0266666457661359,0.026665347858633,0.028691259307958,0.026291199894226,0.025358423648499
DDX18_1,0.0329108994790395,0.0331804538045565,0.030814290106422,0.0325766505004714,0.031020736247823,0.0326919866300215,0.032231920207057,0.0321108126069535
CCDC93_1,0.0324845760900695,0.033601434988375,0.029379010591444,0.0300444659620505,0.028634930854669,0.0318502677207035,0.029476374621988,0.02995520900474
INSIG2_1,0.0822377700908955,0.073127261183003,0.078387813080777,0.0730364980918385,0.059606312919871,0.0660264222720355,0.066293243329882,0.061105120608154
INSIG2_2,0.0372436312006115,0.0395132620201815,0.038975051623052,0.0360949033756965,0.034733904188202,0.036322475248638,0.032534135039632,0.032173383243719
STEAP3_1,0.1798937416862895,0.179020154035262,0.179937247309227,0.177742581950853,0.177593513925834,0.180336119500848,0.176006798681401,0.1767681563268395
C2orf76_1,0.0295389555778375,0.0304010742995985,0.030421507845239,0.030193090302449,0.027877971975877,0.029251701879844,0.028315093886517,0.0275858551550145
DBI_1,0.0349729921297215,0.0360364003089034,0.035490759518585,0.0328840487791275,0.0338551385253,0.0346252452774075,0.029135520835032,0.029976344370991
C2orf76_2,0.0374311584013515,0.0366887302855855,0.038458884472001,0.0378739567717315,0.033285909992043,0.034913474976663,0.033829033753122,0.0343067672797315
TMEM37_1,0.1287057722609565,0.1341016636224375,0.121676651110089,0.134278042021236,0.110914219678155,0.1061647755804345,0.09412515182143,0.1002767579902595
CFAP221_1,0.052337158818548,0.0498063809199924,0.047008853564636,0.053426134472035,0.044793630724203,0.045867713561928,0.044468235614562,0.0467730299316115
TMEM177_1,0.0899480644195085,0.0937693957646104,0.085144123270492,0.0944674001150165,0.071240478655919,0.0848870588425525,0.083514146152565,0.0791182354363465
PTPN4_2,0.2014101137134185,0.2011155031530505,0.20455397017595,0.2033034352855435,0.191925450029831,0.198317211703505,0.180696233499539,0.1857723547578185
PTPN4_1,0.080624227440259,0.080218754736101,0.082884831541297,0.0803015799112455,0.075152978578964,0.080120777807617,0.070499395093425,0.072797858660947
EPB41L5_1,0.0309455344347615,0.0327407702396845,0.031788320824577,0.0300886127221775,0.030433697343277,0.031394396099812,0.032193506411404,0.0292732157336765
RALB_1,0.035894560303119,0.0371157264794125,0.03928458666022,0.034245420255433,0.033952135040161,0.0352558860078554,0.033192241858504,0.034738930648247
INHBB_1,0.0215923952939285,0.0193267762037805,0.021640636994029,0.0174564716618835,0.016983638796133,0.018760870829191,0.015831203045595,0.016042132070008
GLI2_1,0.039102229200721,0.043805400266153,0.046103931513571,0.03510859196542,0.035368713844587,0.035139816167085,0.031219844582694,0.033764022255227
TFCP2L1_1,0.0700453070381315,0.0709453890941465,0.062642486901421,0.0704225855536904,0.067579866583845,0.0677915644483055,0.055600902248711,0.0537890864608935
NIFK_1,0.0265101088792215,0.026790403215873,0.028891400607479,0.0274863348421654,0.026566199013405,0.026744739948894,0.022837936180266,0.023349081985068
TSN_2,0.02601815618716,0.026013473156871,0.027121841053552,0.0260240825759004,0.024719683298744,0.024629762198269,0.02221631338192,0.020673742695533
TSN_1,0.064204577000283,0.0644944092162945,0.064164721155545,0.0628973824352709,0.063474024961075,0.065243958615,0.063550769850424,0.062020823927282
BIN1_1,0.0591797549524645,0.0608573429819505,0.05802668764125,0.0572119272712599,0.055293004865829,0.0560429945874975,0.052605538739306,0.054244010728422
BIN1_2,0.062185348607267,0.0643533998703115,0.061137490945133,0.060869070927377,0.05836386013193,0.058754513233678,0.055656994220601,0.0564803960533385
ERCC3_2,0.0520423929188915,0.0521266034504245,0.053060005657569,0.0463943712630915,0.04921953942633,0.0497837221413195,0.044727881208855,0.0460970302431735
ERCC3_1,0.0368640528305715,0.037810998083526,0.036899929993295,0.0339016605048355,0.035606480076099,0.038168629547514,0.035329720895964,0.0354086522834125
MAP3K2_1,0.101029736259733,0.109955003489341,0.101222913174172,0.1153009260735475,0.087021673841696,0.0924358110676309,0.092914677054168,0.089127467701549
IWS1_1,0.03590020078643,0.038178719255547,0.035979602311903,0.0354319192067665,0.033093828971792,0.0363794846917915,0.034972707651047,0.035011344514109
MYO7B_1,0.19863046565626,0.211603357054995,0.152205817330629,0.205064046907373,0.15153514448449,0.187819157304286,0.166531220229966,0.1546664628538629
LIMS2_1,0.2360500695866325,0.175307514292464,0.126078108684034,0.0513872305395124,0.061399539334456,0.0417557555165445,0.033553362511525,0.0413079874092865
LIMS2_2,0.2570431933038585,0.193808240864679,0.131094974975677,0.0543454969677115,0.062532982471587,0.045070310543473,0.035974601798482,0.042712006916585
WDR33_1,0.053970477181978,0.049869325699591,0.049593913725956,0.0506608619706449,0.058116650169951,0.050422236645601,0.047241123674781,0.048057846028095
POLR2D_1,0.0445514709045515,0.0464209096917295,0.04444217225899,0.0502858668784274,0.042025390740866,0.0436792924541774,0.039885010457648,0.0407251205138675
AMMECR1L_1,0.0464009283111425,0.0469212837159754,0.045361861353787,0.044668021187422,0.044506465652505,0.0474753350445145,0.046729147188268,0.044612125897174
SAP130_1,0.0329440444864495,0.032973157691253,0.034270710451171,0.0320466312954625,0.032838239948585,0.034230818652161,0.031215970392891,0.0314788591897629
UGGT1_1,0.0349488849299165,0.0347300141871575,0.035211720593072,0.03341682037354,0.032205544497526,0.034333815408912,0.033461987948433,0.0329608249921525
UGGT1_2,0.0326978929145035,0.0325626811796155,0.033477521563376,0.031346293767207,0.030642962689645,0.032557086955611,0.030977722399778,0.030252241298595
SMPD4_1,0.023836314013672,0.0236834438476945,0.024519791714008,0.0222338884499505,0.02242231158489,0.0232278883631885,0.0255658280711,0.024811521463092
MZT2B_4,0.0141223269989129,0.01408812471162,0.013966237625132,0.015323448441817,0.013523563249109,0.014316585970146,0.013814398691783,0.013212757218632
SMPD4_2,0.1214280275797815,0.1198255766351085,0.123774599898696,0.120633097188318,0.117186609818918,0.12089685662625,0.103649906540753,0.103599960176794
MZT2B_1,0.0141223269989129,0.01408812471162,0.013966237625132,0.015323448441817,0.013523563249109,0.014316585970146,0.013814398691783,0.013212757218632
MZT2B_2,0.023836314013672,0.0236834438476945,0.024519791714008,0.0222338884499505,0.02242231158489,0.0232278883631885,0.0255658280711,0.024811521463092
CCDC115_2,0.0607693584552595,0.0620435101658365,0.059869205047935,0.0611520018627955,0.059229364964211,0.0619929459185705,0.059884569354824,0.0586062877610355
IMP4_2,0.0414107361770765,0.044783628275375,0.040831423362967,0.036482249016427,0.040403115095065,0.0435005391534715,0.043642947780108,0.042262448979584
CCDC115_3,0.062922171376759,0.0645044264247915,0.062767019278114,0.0617570553333475,0.061342291617185,0.0644019512300879,0.060548481561705,0.0605478605535085
CCDC115_1,0.065909830969463,0.0670604479091515,0.066061310586551,0.0642052874845285,0.064763027473758,0.0663298531303659,0.063765190577613,0.0621066976888135
IMP4_1,0.044197156672964,0.0455491522635355,0.040512713549361,0.0437187878679845,0.041949439624181,0.0453749260188405,0.042960652687002,0.0430891839043585
PTPN18_1,0.1073433564684685,0.105348314488522,0.099863635969344,0.105010992513541,0.093516750613668,0.0920504488027835,0.09102156541639,0.0920734865252169
ARHGEF4_1,0.0786203393862065,0.0878305213113775,0.067231204943038,0.087911047419955,0.054930104053332,0.047007003694586,0.050951484941286,0.048348556303555
FAM168B_1,0.0667503437883535,0.0664260050149025,0.064991223758394,0.063290296983918,0.062945232757954,0.0658196205928084,0.062118369447476,0.0604518992648095
MZT2A_1,0.033118584937432,0.035441963138296,0.032404893830643,0.0343687143460045,0.032735514612423,0.035205023540733,0.033434919805526,0.0314233340917035
MZT2A_2,0.041764763533364,0.0466905722209745,0.042281510643135,0.0444229951565589,0.042742695699677,0.045394761036778,0.043922634188966,0.039717325409842
MZT2A_3,0.0510604201216974,0.056701748185008,0.049897087690833,0.0546627274932259,0.054998099592147,0.055570376121554,0.05163963728127,0.050826942327465
GPR39_1,0.074432601512535,0.078477913966381,0.071967533358402,0.0831820395271425,0.063671076540419,0.0672274794530415,0.067596451135268,0.0717972081647905
GPR39_2,0.074432601512535,0.078477913966381,0.071967533358402,0.0831820395271425,0.063671076540419,0.0672274794530415,0.067596451135268,0.0717972081647905
LYPD1_1,0.075559020242583,0.0925260048758495,0.185673723571229,0.0693321837385095,0.074514249992998,0.065654475809088,0.065375469775554,0.0683745867139125
LYPD1_3,0.1604564036686435,0.209313160082345,0.163700993495924,0.137684097328457,0.148741747699441,0.1343812091205615,0.126087803233725,0.146137007456181
LYPD1_2,0.1273170065713474,0.1538999114477799,0.111122347636421,0.1116507996983794,0.097080571975241,0.1025414893293075,0.096124480509507,0.09327475688743
NCKAP5_3,0.267674546313484,0.2594630730550415,0.231027803050405,0.2666402399098785,0.22363161693773,0.2416129735236015,0.230490105560934,0.229013090646061
NCKAP5_2,0.1166196936531355,0.121703488778474,0.123410201302835,0.119532201092518,0.072834688834076,0.0919566722319805,0.074776996257627,0.074816622139212
MGAT5_1,0.0356093281221305,0.038428950963541,0.03681318866324,0.0343055188199405,0.034895056682634,0.0389294453768069,0.034316780021881,0.0336089266608395
ACMSD_1,0.329657013706193,0.322825574455006,0.277921387258856,0.3317820670390939,0.253980506991777,0.31842226842693,0.295028517328922,0.291632033763902
CCNT2_2,0.056184755816002,0.0571467272131675,0.058346141669265,0.0621086054198379,0.053416800969311,0.057543356117118,0.064306650500371,0.0619064006746375
CCNT2_1,0.044729136528481,0.0442347001353815,0.043768781862879,0.048133444695624,0.041176289200797,0.0444209763348125,0.047693242579024,0.046403393385769
RAB3GAP1_1,0.0519369284389265,0.055403117515563,0.047685222917195,0.0491892371092375,0.050456464261225,0.0517311478750895,0.056864775181383,0.050947854990186
ZRANB3_2,0.0542505357927814,0.055938212264033,0.052243597083998,0.0523127186346639,0.049355089672677,0.0553753679020214,0.05467328983975,0.053790293749409
ZRANB3_3,0.0542505357927814,0.055938212264033,0.052243597083998,0.0523127186346639,0.049355089672677,0.0553753679020214,0.05467328983975,0.053790293749409
ZRANB3_1,0.0462108081059964,0.0474255010210805,0.046105956916477,0.044732787836559,0.043854737532351,0.047308205322681,0.044706289888538,0.0448191156498595
R3HDM1_1,0.0563888200860505,0.0588623714921325,0.055233066399761,0.055611518602465,0.051539754860153,0.0577366758437295,0.056549323926509,0.0568125537089595
UBXN4_2,0.2964735706763965,0.2993574833027635,0.284459832805433,0.2998889780188875,0.288223893381404,0.282905696688758,0.278894128282533,0.281247773581994
MCM6_1,0.105733863436036,0.10861686670345,0.111037056263848,0.101648075489412,0.10311410214259,0.1146534117106465,0.113120272729686,0.107177697792953
DARS_2,0.0660285978304435,0.061888013248072,0.056272212449733,0.0718069154161605,0.074109069859228,0.065816198241474,0.058132509807459,0.0643942247044325
DARS_1,0.0660285978304435,0.061888013248072,0.056272212449733,0.0718069154161605,0.074109069859228,0.065816198241474,0.058132509807459,0.0643942247044325
CXCR4_1,0.0690112178741275,0.0532670665052715,0.048253805517318,0.0469725337727575,0.052700322586762,0.0532443337568629,0.049531102647763,0.047793056397011
CXCR4_2,0.0678539439925305,0.059709782866006,0.066598024874773,0.06801947519412,0.048197786378842,0.063607187573363,0.051559665820147,0.05254826371765
HNMT_1,0.133288873306481,0.14393708312306,0.136868150438523,0.141354976411342,0.127209045692978,0.130694129070159,0.130973375008546,0.138950272324508
SPOPL_1,0.1088520760186725,0.1071565174735645,0.100124617242809,0.101835590524757,0.0905644505986,0.092555654941684,0.092057904673113,0.089824810680093
SPOPL_2,0.091583271375374,0.0910927745528685,0.087149536699405,0.087828892056909,0.077037627496971,0.0795423950360195,0.078257757943023,0.0749339646829985
LRP1B_1,0.211973295109136,0.229860091479211,0.194536836590164,0.2178643452514455,0.175840922196951,0.153157391574953,0.143313202243347,0.1541467352363105
GTDC1_2,0.228052018121149,0.228305803981098,0.218562380304788,0.2408186744477255,0.216651472680028,0.2102577040155555,0.197564818334207,0.202923084671125
ZEB2_1,0.349871164076405,0.3970512394315175,0.302473082616278,0.186126699291685,0.199465834041217,0.246553755610359,0.189510064839334,0.2517084182731635
ACVR2A_1,0.0278269687530455,0.027734834626953,0.028529507155344,0.039585729093743,0.023353865338314,0.027346342210976,0.021837482938706,0.0224819957328125
ACVR2A_2,0.040841647929858,0.0414863606351285,0.040723358066101,0.0399104206427625,0.038736691802804,0.0420528618680599,0.038924578152597,0.037710439430734
ORC4_1,0.039662116192202,0.0376741512905375,0.03590755926912,0.0406212822047915,0.037216229888792,0.038033760438062,0.037313158262698,0.0369421377922389
MBD5_1,0.051549041175424,0.049873313796075,0.050199687850218,0.0527204503637385,0.047781206203792,0.049165282309892,0.049262841625299,0.047787442417301
EPC2_1,0.041568363660024,0.03906213795879,0.03959828242229,0.037796175996765,0.037592697137122,0.0403162665431925,0.042227665173229,0.0427205439010795
KIF5C_1,0.2625605984625335,0.1269482413158925,0.073921776856603,0.0473118278156065,0.052108018903432,0.047281180617546,0.04296239678342,0.0458705573838209
