source,term_name,term_id,highlighted,adjusted_p_value,negative_log10_of_adjusted_p_value,term_size,query_size,intersection_size,effective_domain_size,intersections
GO:BP,cell motility,GO:0048870,false,0.0488861511520071,1.31081415376181,1705,2504,257,21110,"ENSG00000007372,ENSG00000012779,ENSG00000018189,ENSG00000020181,ENSG00000034239,ENSG00000050405,ENSG00000050555,ENSG00000065243,ENSG00000071051,ENSG00000077942,ENSG00000078401,ENSG00000079691,ENSG00000084674,ENSG00000085382,ENSG00000100105,ENSG00000100625,ENSG00000100842,ENSG00000101144,ENSG00000101447,ENSG00000103056,ENSG00000103222,ENSG00000103769,ENSG00000105855,ENSG00000106004,ENSG00000106780,ENSG00000106804,ENSG00000106852,ENSG00000110651,ENSG00000110900,ENSG00000111863,ENSG00000112115,ENSG00000114547,ENSG00000116977,ENSG00000117407,ENSG00000120149,ENSG00000124181,ENSG00000126218,ENSG00000129988,ENSG00000130830,ENSG00000133121,ENSG00000133639,ENSG00000135362,ENSG00000135744,ENSG00000135914,ENSG00000137267,ENSG00000138031,ENSG00000138080,ENSG00000138135,ENSG00000138182,ENSG00000138587,ENSG00000138814,ENSG00000139197,ENSG00000143776,ENSG00000145794,ENSG00000146950,ENSG00000149091,ENSG00000151422,ENSG00000152192,ENSG00000154305,ENSG00000154429,ENSG00000156463,ENSG00000157005,ENSG00000160293,ENSG00000160867,ENSG00000161921,ENSG00000162344,ENSG00000162521,ENSG00000166068,ENSG00000166224,ENSG00000166333,ENSG00000166794,ENSG00000168036,ENSG00000168621,ENSG00000169032,ENSG00000169375,ENSG00000170312,ENSG00000173269,ENSG00000173376,ENSG00000176105,ENSG00000176170,ENSG00000179399,ENSG00000179593,ENSG00000181284,ENSG00000183690,ENSG00000187164,ENSG00000187210,ENSG00000189058,ENSG00000197561,ENSG00000213463,ENSG00000217555,ENSG00000248099,ENSG00000276644,ENSG00000050030,ENSG00000053747,ENSG00000065320,ENSG00000106799,ENSG00000119401,ENSG00000121966,ENSG00000129474,ENSG00000158427,ENSG00000163492,ENSG00000163736,ENSG00000172817,ENSG00000175294,ENSG00000176973,ENSG00000181374,ENSG00000184524,ENSG00000187323,ENSG00000188373,ENSG00000188738,ENSG00000198001,ENSG00000248329,ENSG00000266028,ENSG00000007384,ENSG00000010438,ENSG00000015413,ENSG00000019991,ENSG00000033170,ENSG00000034510,ENSG00000039139,ENSG00000044524,ENSG00000044574,ENSG00000049130,ENSG00000057593,ENSG00000065534,ENSG00000066032,ENSG00000067066,ENSG00000067900,ENSG00000073060,ENSG00000076706,ENSG00000079385,ENSG00000082684,ENSG00000085741,ENSG00000089820,ENSG00000095203,ENSG00000096968,ENSG00000099377,ENSG00000100644,ENSG00000101040,ENSG00000101213,ENSG00000102760,ENSG00000103241,ENSG00000103495,ENSG00000104332,ENSG00000105778,ENSG00000105894,ENSG00000106009,ENSG00000107099,ENSG00000107104,ENSG00000107140,ENSG00000107796,ENSG00000108830,ENSG00000108840,ENSG00000109101,ENSG00000110080,ENSG00000111186,ENSG00000111860,ENSG00000111913,ENSG00000112658,ENSG00000114019,ENSG00000117115,ENSG00000117525,ENSG00000118193,ENSG00000119547,ENSG00000119919,ENSG00000123384,ENSG00000124216,ENSG00000124233,ENSG00000124406,ENSG00000125249,ENSG00000125450,ENSG00000125968,ENSG00000127511,ENSG00000128567,ENSG00000128578,ENSG00000128917,ENSG00000129048,ENSG00000129244,ENSG00000130300,ENSG00000130303,ENSG00000134215,ENSG00000134982,ENSG00000135503,ENSG00000135862,ENSG00000137845,ENSG00000140945,ENSG00000141052,ENSG00000141738,ENSG00000143322,ENSG00000143418,ENSG00000143669,ENSG00000144476,ENSG00000145824,ENSG00000146013,ENSG00000146122,ENSG00000146242,ENSG00000148400,ENSG00000151490,ENSG00000155816,ENSG00000156026,ENSG00000156427,ENSG00000157368,ENSG00000159409,ENSG00000160224,ENSG00000161544,ENSG00000162407,ENSG00000162552,ENSG00000162643,ENSG00000162729,ENSG00000162738,ENSG00000162946,ENSG00000164362,ENSG00000164825,ENSG00000165197,ENSG00000165527,ENSG00000166025,ENSG00000166341,ENSG00000166974,ENSG00000168556,ENSG00000169242,ENSG00000169248,ENSG00000169860,ENSG00000170379,ENSG00000171811,ENSG00000171862,ENSG00000171877,ENSG00000171943,ENSG00000172270,ENSG00000173406,ENSG00000173511,ENSG00000174348,ENSG00000174574,ENSG00000176692,ENSG00000177963,ENSG00000180871,ENSG00000181085,ENSG00000181467,ENSG00000182168,ENSG00000182511,ENSG00000183230,ENSG00000183914,ENSG00000184489,ENSG00000188596,ENSG00000189143,ENSG00000189334,ENSG00000196369,ENSG00000197122,ENSG00000197256,ENSG00000198648,ENSG00000198910,ENSG00000198915,ENSG00000213085,ENSG00000214193,ENSG00000241186,ENSG00000242498,ENSG00000259207,ENSG00000275302"
GO:BP,external encapsulating structure organization,GO:0045229,true,0.0466167398656397,1.33145810206964,327,2504,65,21110,"ENSG00000049540,ENSG00000077942,ENSG00000077943,ENSG00000092758,ENSG00000100767,ENSG00000101439,ENSG00000103056,ENSG00000105993,ENSG00000111863,ENSG00000122884,ENSG00000125780,ENSG00000132561,ENSG00000135744,ENSG00000138080,ENSG00000140470,ENSG00000157613,ENSG00000160867,ENSG00000164318,ENSG00000166106,ENSG00000166482,ENSG00000168056,ENSG00000173376,ENSG00000189409,ENSG00000197561,ENSG00000198759,ENSG00000205221,ENSG00000106799,ENSG00000102760,ENSG00000103241,ENSG00000105707,ENSG00000106397,ENSG00000112280,ENSG00000113971,ENSG00000116962,ENSG00000123384,ENSG00000125966,ENSG00000131477,ENSG00000133392,ENSG00000134049,ENSG00000135862,ENSG00000136378,ENSG00000137273,ENSG00000137845,ENSG00000138131,ENSG00000139219,ENSG00000148400,ENSG00000149257,ENSG00000154342,ENSG00000156218,ENSG00000166415,ENSG00000168646,ENSG00000169035,ENSG00000171509,ENSG00000171812,ENSG00000176692,ENSG00000177963,ENSG00000179403,ENSG00000185585,ENSG00000187045,ENSG00000197930,ENSG00000198732,ENSG00000198756,ENSG00000204542,ENSG00000206384,ENSG00000259207"
GO:BP,cell-cell signaling,GO:0007267,false,0.0459639875442036,1.33758230171301,1696,2504,256,21110,"ENSG00000006712,ENSG00000006740,ENSG00000011132,ENSG00000012779,ENSG00000020181,ENSG00000021645,ENSG00000050165,ENSG00000064195,ENSG00000065717,ENSG00000066427,ENSG00000066468,ENSG00000077463,ENSG00000078401,ENSG00000081059,ENSG00000091428,ENSG00000100266,ENSG00000100592,ENSG00000100744,ENSG00000100968,ENSG00000101188,ENSG00000101938,ENSG00000102935,ENSG00000103056,ENSG00000103449,ENSG00000103528,ENSG00000104953,ENSG00000105649,ENSG00000105855,ENSG00000105989,ENSG00000106004,ENSG00000106018,ENSG00000106688,ENSG00000106829,ENSG00000107758,ENSG00000107864,ENSG00000109189,ENSG00000110881,ENSG00000112115,ENSG00000113758,ENSG00000114062,ENSG00000117899,ENSG00000124181,ENSG00000128594,ENSG00000131389,ENSG00000131435,ENSG00000133794,ENSG00000134371,ENSG00000134852,ENSG00000135333,ENSG00000135744,ENSG00000135914,ENSG00000135925,ENSG00000136689,ENSG00000137815,ENSG00000138814,ENSG00000143420,ENSG00000143630,ENSG00000143740,ENSG00000145194,ENSG00000145506,ENSG00000145864,ENSG00000146678,ENSG00000149091,ENSG00000155380,ENSG00000155755,ENSG00000156052,ENSG00000156642,ENSG00000157005,ENSG00000158055,ENSG00000163884,ENSG00000164136,ENSG00000164266,ENSG00000165474,ENSG00000166128,ENSG00000166333,ENSG00000166477,ENSG00000168036,ENSG00000168056,ENSG00000168621,ENSG00000169083,ENSG00000169118,ENSG00000169220,ENSG00000173805,ENSG00000175029,ENSG00000177283,ENSG00000179399,ENSG00000179841,ENSG00000180155,ENSG00000183579,ENSG00000185269,ENSG00000188760,ENSG00000196517,ENSG00000197555,ENSG00000198055,ENSG00000198832,ENSG00000213463,ENSG00000221823,ENSG00000248099,ENSG00000269113,ENSG00000106976,ENSG00000116544,ENSG00000136854,ENSG00000138101,ENSG00000152785,ENSG00000162009,ENSG00000169047,ENSG00000180340,ENSG00000180694,ENSG00000181374,ENSG00000184160,ENSG00000184163,ENSG00000187323,ENSG00000188910,ENSG00000198873,ENSG00000274286,ENSG00000003393,ENSG00000006128,ENSG00000010704,ENSG00000011347,ENSG00000019991,ENSG00000049247,ENSG00000054523,ENSG00000057294,ENSG00000064115,ENSG00000067191,ENSG00000069482,ENSG00000069764,ENSG00000073150,ENSG00000075461,ENSG00000077684,ENSG00000081803,ENSG00000083720,ENSG00000085741,ENSG00000096968,ENSG00000100302,ENSG00000100321,ENSG00000100644,ENSG00000101076,ENSG00000101126,ENSG00000101152,ENSG00000101193,ENSG00000101557,ENSG00000102119,ENSG00000102924,ENSG00000104332,ENSG00000104432,ENSG00000104899,ENSG00000105894,ENSG00000107104,ENSG00000107282,ENSG00000108375,ENSG00000108576,ENSG00000108852,ENSG00000109103,ENSG00000109321,ENSG00000109472,ENSG00000109572,ENSG00000109625,ENSG00000110801,ENSG00000111186,ENSG00000112658,ENSG00000113319,ENSG00000113971,ENSG00000114019,ENSG00000114739,ENSG00000115155,ENSG00000116711,ENSG00000116857,ENSG00000118160,ENSG00000118418,ENSG00000121858,ENSG00000123384,ENSG00000124214,ENSG00000124882,ENSG00000125798,ENSG00000125931,ENSG00000128266,ENSG00000129514,ENSG00000131620,ENSG00000134046,ENSG00000134758,ENSG00000134982,ENSG00000137845,ENSG00000138207,ENSG00000143412,ENSG00000145087,ENSG00000145103,ENSG00000145824,ENSG00000146122,ENSG00000146242,ENSG00000147655,ENSG00000148400,ENSG00000148908,ENSG00000148943,ENSG00000151490,ENSG00000152767,ENSG00000152804,ENSG00000154310,ENSG00000154342,ENSG00000154822,ENSG00000156026,ENSG00000156427,ENSG00000157388,ENSG00000157895,ENSG00000158258,ENSG00000159164,ENSG00000162407,ENSG00000162409,ENSG00000162552,ENSG00000162738,ENSG00000162946,ENSG00000162998,ENSG00000164061,ENSG00000164076,ENSG00000164362,ENSG00000164430,ENSG00000166025,ENSG00000166922,ENSG00000167191,ENSG00000168646,ENSG00000169242,ENSG00000169248,ENSG00000169750,ENSG00000169860,ENSG00000171208,ENSG00000171246,ENSG00000171862,ENSG00000175387,ENSG00000175426,ENSG00000175826,ENSG00000176678,ENSG00000176884,ENSG00000178473,ENSG00000179546,ENSG00000180176,ENSG00000181072,ENSG00000182759,ENSG00000183873,ENSG00000183918,ENSG00000184985,ENSG00000185482,ENSG00000185483,ENSG00000185666,ENSG00000187730,ENSG00000189280,ENSG00000197122,ENSG00000197380,ENSG00000197971,ENSG00000198722,ENSG00000205363,ENSG00000213023,ENSG00000237515,ENSG00000243364,ENSG00000244355,ENSG00000268089,ENSG00000275302"
GO:BP,negative regulation of apoptotic process,GO:0043066,false,0.044885270208036,1.34789615603237,884,2504,146,21110,"ENSG00000015475,ENSG00000020426,ENSG00000048392,ENSG00000051108,ENSG00000065135,ENSG00000066468,ENSG00000078401,ENSG00000100625,ENSG00000100968,ENSG00000101144,ENSG00000101188,ENSG00000105993,ENSG00000106688,ENSG00000109501,ENSG00000118971,ENSG00000120149,ENSG00000128789,ENSG00000134258,ENSG00000134371,ENSG00000134698,ENSG00000135914,ENSG00000136758,ENSG00000142867,ENSG00000143867,ENSG00000145864,ENSG00000147378,ENSG00000152192,ENSG00000156463,ENSG00000157613,ENSG00000159202,ENSG00000162949,ENSG00000163545,ENSG00000164134,ENSG00000164379,ENSG00000168036,ENSG00000168621,ENSG00000169083,ENSG00000169375,ENSG00000170312,ENSG00000171720,ENSG00000172057,ENSG00000173376,ENSG00000176170,ENSG00000178719,ENSG00000185862,ENSG00000196182,ENSG00000197632,ENSG00000213722,ENSG00000248099,ENSG00000106799,ENSG00000119401,ENSG00000136854,ENSG00000165678,ENSG00000178562,ENSG00000198873,ENSG00000004776,ENSG00000008513,ENSG00000011422,ENSG00000015413,ENSG00000019991,ENSG00000023445,ENSG00000030110,ENSG00000044574,ENSG00000049130,ENSG00000054277,ENSG00000064545,ENSG00000064655,ENSG00000067900,ENSG00000072163,ENSG00000075945,ENSG00000085741,ENSG00000087250,ENSG00000087586,ENSG00000096968,ENSG00000100644,ENSG00000101126,ENSG00000101152,ENSG00000103319,ENSG00000103423,ENSG00000103495,ENSG00000104332,ENSG00000104432,ENSG00000104765,ENSG00000105707,ENSG00000107099,ENSG00000107643,ENSG00000109846,ENSG00000111057,ENSG00000113328,ENSG00000114026,ENSG00000118193,ENSG00000119917,ENSG00000119969,ENSG00000121653,ENSG00000122420,ENSG00000124216,ENSG00000125931,ENSG00000125968,ENSG00000126226,ENSG00000126432,ENSG00000126602,ENSG00000126709,ENSG00000131477,ENSG00000132688,ENSG00000132821,ENSG00000135596,ENSG00000136997,ENSG00000137154,ENSG00000137203,ENSG00000137393,ENSG00000139219,ENSG00000141052,ENSG00000141522,ENSG00000143194,ENSG00000143365,ENSG00000144476,ENSG00000148400,ENSG00000153113,ENSG00000155816,ENSG00000162409,ENSG00000162552,ENSG00000162734,ENSG00000163235,ENSG00000164362,ENSG00000165060,ENSG00000165637,ENSG00000165828,ENSG00000166170,ENSG00000168556,ENSG00000169136,ENSG00000169242,ENSG00000171552,ENSG00000172053,ENSG00000172175,ENSG00000172216,ENSG00000172766,ENSG00000173511,ENSG00000176692,ENSG00000180353,ENSG00000180871,ENSG00000185122,ENSG00000189233,ENSG00000196684,ENSG00000196730,ENSG00000197122,ENSG00000241186"
GO:BP,anatomical structure formation involved in morphogenesis,GO:0048646,false,0.0442460701567426,1.35412529637932,1174,2504,186,21110,"ENSG00000006712,ENSG00000007372,ENSG00000012779,ENSG00000020181,ENSG00000021645,ENSG00000066468,ENSG00000077463,ENSG00000077943,ENSG00000078401,ENSG00000086598,ENSG00000092148,ENSG00000100625,ENSG00000100697,ENSG00000100968,ENSG00000101144,ENSG00000103056,ENSG00000103351,ENSG00000103449,ENSG00000105048,ENSG00000105204,ENSG00000105855,ENSG00000105989,ENSG00000106004,ENSG00000106688,ENSG00000106804,ENSG00000107014,ENSG00000107758,ENSG00000108797,ENSG00000110651,ENSG00000111863,ENSG00000116906,ENSG00000118526,ENSG00000120149,ENSG00000124181,ENSG00000133121,ENSG00000133639,ENSG00000134371,ENSG00000134817,ENSG00000135250,ENSG00000135744,ENSG00000137812,ENSG00000137815,ENSG00000138080,ENSG00000138182,ENSG00000138594,ENSG00000142867,ENSG00000143473,ENSG00000143867,ENSG00000145022,ENSG00000154305,ENSG00000157613,ENSG00000158055,ENSG00000160293,ENSG00000163349,ENSG00000163909,ENSG00000164035,ENSG00000164134,ENSG00000166068,ENSG00000166106,ENSG00000166337,ENSG00000166477,ENSG00000168036,ENSG00000168621,ENSG00000169032,ENSG00000169083,ENSG00000172071,ENSG00000173269,ENSG00000173376,ENSG00000176170,ENSG00000177283,ENSG00000177508,ENSG00000189058,ENSG00000198959,ENSG00000213463,ENSG00000221823,ENSG00000005073,ENSG00000053747,ENSG00000070495,ENSG00000077522,ENSG00000106799,ENSG00000115297,ENSG00000121966,ENSG00000138802,ENSG00000153094,ENSG00000164252,ENSG00000177885,ENSG00000179111,ENSG00000180340,ENSG00000184524,ENSG00000248329,ENSG00000274286,ENSG00000004776,ENSG00000019991,ENSG00000064655,ENSG00000067066,ENSG00000067900,ENSG00000076706,ENSG00000079385,ENSG00000085741,ENSG00000087460,ENSG00000095397,ENSG00000100644,ENSG00000101052,ENSG00000101335,ENSG00000101346,ENSG00000101752,ENSG00000102760,ENSG00000102924,ENSG00000103241,ENSG00000104332,ENSG00000105538,ENSG00000106003,ENSG00000108840,ENSG00000111913,ENSG00000112414,ENSG00000112658,ENSG00000113328,ENSG00000113722,ENSG00000113971,ENSG00000114019,ENSG00000114739,ENSG00000117525,ENSG00000121897,ENSG00000124216,ENSG00000124882,ENSG00000125363,ENSG00000125798,ENSG00000125968,ENSG00000128040,ENSG00000128567,ENSG00000128917,ENSG00000129514,ENSG00000130558,ENSG00000130770,ENSG00000131477,ENSG00000133392,ENSG00000134215,ENSG00000135048,ENSG00000135960,ENSG00000137203,ENSG00000137868,ENSG00000138207,ENSG00000138771,ENSG00000138829,ENSG00000139219,ENSG00000140105,ENSG00000140945,ENSG00000143318,ENSG00000144476,ENSG00000147862,ENSG00000148400,ENSG00000152804,ENSG00000154342,ENSG00000156427,ENSG00000157895,ENSG00000159184,ENSG00000160973,ENSG00000161055,ENSG00000161904,ENSG00000162552,ENSG00000162738,ENSG00000162909,ENSG00000163235,ENSG00000163431,ENSG00000164305,ENSG00000164342,ENSG00000164362,ENSG00000165197,ENSG00000166025,ENSG00000166341,ENSG00000166415,ENSG00000166825,ENSG00000168646,ENSG00000169242,ENSG00000169641,ENSG00000171587,ENSG00000171812,ENSG00000172270,ENSG00000173083,ENSG00000173511,ENSG00000175387,ENSG00000176692,ENSG00000180871,ENSG00000197818,ENSG00000241186,ENSG00000259207"
GO:BP,cellular response to stress,GO:0033554,false,0.0382206595319196,1.41770182307373,1949,2504,290,21110,"ENSG00000012779,ENSG00000015475,ENSG00000020426,ENSG00000028116,ENSG00000048392,ENSG00000051108,ENSG00000066427,ENSG00000069275,ENSG00000071051,ENSG00000073803,ENSG00000077232,ENSG00000077463,ENSG00000078401,ENSG00000086598,ENSG00000087206,ENSG00000092820,ENSG00000100603,ENSG00000100647,ENSG00000100744,ENSG00000100968,ENSG00000101144,ENSG00000103056,ENSG00000103148,ENSG00000103222,ENSG00000105204,ENSG00000105993,ENSG00000106688,ENSG00000107566,ENSG00000107745,ENSG00000107949,ENSG00000109339,ENSG00000109501,ENSG00000112561,ENSG00000114166,ENSG00000114650,ENSG00000115392,ENSG00000115694,ENSG00000119906,ENSG00000122008,ENSG00000123405,ENSG00000124570,ENSG00000125952,ENSG00000126775,ENSG00000127022,ENSG00000127483,ENSG00000130829,ENSG00000132879,ENSG00000133302,ENSG00000133794,ENSG00000134755,ENSG00000134852,ENSG00000135362,ENSG00000135744,ENSG00000138629,ENSG00000141030,ENSG00000147872,ENSG00000149091,ENSG00000149115,ENSG00000151422,ENSG00000156463,ENSG00000157540,ENSG00000157613,ENSG00000158169,ENSG00000159217,ENSG00000159873,ENSG00000162344,ENSG00000163349,ENSG00000163545,ENSG00000163840,ENSG00000164053,ENSG00000165474,ENSG00000166068,ENSG00000166337,ENSG00000166803,ENSG00000168036,ENSG00000169032,ENSG00000169188,ENSG00000169220,ENSG00000169375,ENSG00000170312,ENSG00000171492,ENSG00000171720,ENSG00000172071,ENSG00000173376,ENSG00000174282,ENSG00000176170,ENSG00000178719,ENSG00000182179,ENSG00000184216,ENSG00000185825,ENSG00000187790,ENSG00000188505,ENSG00000189058,ENSG00000198168,ENSG00000198554,ENSG00000198833,ENSG00000198961,ENSG00000214941,ENSG00000228716,ENSG00000245848,ENSG00000006715,ENSG00000070010,ENSG00000071243,ENSG00000100906,ENSG00000117614,ENSG00000119401,ENSG00000127922,ENSG00000129474,ENSG00000135241,ENSG00000135801,ENSG00000153094,ENSG00000166896,ENSG00000168259,ENSG00000175592,ENSG00000177885,ENSG00000189050,ENSG00000198001,ENSG00000205838,ENSG00000019991,ENSG00000030110,ENSG00000033170,ENSG00000044574,ENSG00000050130,ENSG00000054965,ENSG00000056050,ENSG00000057468,ENSG00000058056,ENSG00000060566,ENSG00000064115,ENSG00000064545,ENSG00000064655,ENSG00000065534,ENSG00000067066,ENSG00000071537,ENSG00000071794,ENSG00000072849,ENSG00000076242,ENSG00000078142,ENSG00000081177,ENSG00000081913,ENSG00000085415,ENSG00000087250,ENSG00000088298,ENSG00000089248,ENSG00000092470,ENSG00000093010,ENSG00000096968,ENSG00000097046,ENSG00000100296,ENSG00000100335,ENSG00000100644,ENSG00000100796,ENSG00000101040,ENSG00000101294,ENSG00000101412,ENSG00000101442,ENSG00000101557,ENSG00000101596,ENSG00000101773,ENSG00000102710,ENSG00000102760,ENSG00000103319,ENSG00000103423,ENSG00000103647,ENSG00000104332,ENSG00000104695,ENSG00000104765,ENSG00000104889,ENSG00000105258,ENSG00000105894,ENSG00000106009,ENSG00000106400,ENSG00000107643,ENSG00000109332,ENSG00000109846,ENSG00000112511,ENSG00000112658,ENSG00000113319,ENSG00000113328,ENSG00000113739,ENSG00000113812,ENSG00000114026,ENSG00000115468,ENSG00000119720,ENSG00000121653,ENSG00000124164,ENSG00000124214,ENSG00000124216,ENSG00000124535,ENSG00000125247,ENSG00000125249,ENSG00000125995,ENSG00000126432,ENSG00000126602,ENSG00000129484,ENSG00000130699,ENSG00000130770,ENSG00000131620,ENSG00000131979,ENSG00000132819,ENSG00000134109,ENSG00000134215,ENSG00000134758,ENSG00000134982,ENSG00000135018,ENSG00000135334,ENSG00000135842,ENSG00000135960,ENSG00000136504,ENSG00000136813,ENSG00000136997,ENSG00000139842,ENSG00000139921,ENSG00000143183,ENSG00000143194,ENSG00000143418,ENSG00000143476,ENSG00000144476,ENSG00000145050,ENSG00000145391,ENSG00000147804,ENSG00000148400,ENSG00000149923,ENSG00000152137,ENSG00000153391,ENSG00000154059,ENSG00000154310,ENSG00000155816,ENSG00000156384,ENSG00000159685,ENSG00000160345,ENSG00000161243,ENSG00000162409,ENSG00000162552,ENSG00000162607,ENSG00000162783,ENSG00000163159,ENSG00000163565,ENSG00000164305,ENSG00000164342,ENSG00000164362,ENSG00000164430,ENSG00000165060,ENSG00000165828,ENSG00000165861,ENSG00000166170,ENSG00000166313,ENSG00000166710,ENSG00000167004,ENSG00000167325,ENSG00000168067,ENSG00000168101,ENSG00000168140,ENSG00000168556,ENSG00000168646,ENSG00000169727,ENSG00000171148,ENSG00000171552,ENSG00000171862,ENSG00000172053,ENSG00000172216,ENSG00000172575,ENSG00000172922,ENSG00000173011,ENSG00000174130,ENSG00000175354,ENSG00000175806,ENSG00000176641,ENSG00000178473,ENSG00000181085,ENSG00000181544,ENSG00000183479,ENSG00000185088,ENSG00000185122,ENSG00000188338,ENSG00000189013,ENSG00000196730,ENSG00000197122,ENSG00000197442,ENSG00000197930,ENSG00000198646,ENSG00000198648,ENSG00000198890,ENSG00000205581,ENSG00000213145,ENSG00000214842,ENSG00000226742,ENSG00000242802,ENSG00000244405,ENSG00000269335"
GO:BP,vesicle-mediated transport,GO:0016192,false,0.0381350526009417,1.41867565023808,1654,2504,251,21110,"ENSG00000006740,ENSG00000013016,ENSG00000017797,ENSG00000028528,ENSG00000065135,ENSG00000066455,ENSG00000067208,ENSG00000069974,ENSG00000070367,ENSG00000079691,ENSG00000079950,ENSG00000085832,ENSG00000086598,ENSG00000091428,ENSG00000092820,ENSG00000093183,ENSG00000100266,ENSG00000100427,ENSG00000100554,ENSG00000100568,ENSG00000100815,ENSG00000103056,ENSG00000103528,ENSG00000103769,ENSG00000104341,ENSG00000105649,ENSG00000105669,ENSG00000106688,ENSG00000107758,ENSG00000108669,ENSG00000110651,ENSG00000111731,ENSG00000113249,ENSG00000113282,ENSG00000114062,ENSG00000114650,ENSG00000115504,ENSG00000117899,ENSG00000119321,ENSG00000123983,ENSG00000125733,ENSG00000126775,ENSG00000127022,ENSG00000128641,ENSG00000129988,ENSG00000130561,ENSG00000130733,ENSG00000134970,ENSG00000135441,ENSG00000135914,ENSG00000136933,ENSG00000137177,ENSG00000138768,ENSG00000138814,ENSG00000141985,ENSG00000143740,ENSG00000145506,ENSG00000145794,ENSG00000148429,ENSG00000151150,ENSG00000151422,ENSG00000154305,ENSG00000157107,ENSG00000160293,ENSG00000161921,ENSG00000163840,ENSG00000164066,ENSG00000164136,ENSG00000165322,ENSG00000166128,ENSG00000168036,ENSG00000168538,ENSG00000169032,ENSG00000169118,ENSG00000172661,ENSG00000173805,ENSG00000175029,ENSG00000176105,ENSG00000176170,ENSG00000176428,ENSG00000179841,ENSG00000182400,ENSG00000185739,ENSG00000185825,ENSG00000187994,ENSG00000197561,ENSG00000198959,ENSG00000205302,ENSG00000205413,ENSG00000213047,ENSG00000213463,ENSG00000214357,ENSG00000219200,ENSG00000221823,ENSG00000234906,ENSG00000242247,ENSG00000006715,ENSG00000070495,ENSG00000074695,ENSG00000077522,ENSG00000081014,ENSG00000106636,ENSG00000106976,ENSG00000118508,ENSG00000136854,ENSG00000138802,ENSG00000140022,ENSG00000177548,ENSG00000177885,ENSG00000188373,ENSG00000197594,ENSG00000213760,ENSG00000248329,ENSG00000003393,ENSG00000004059,ENSG00000005448,ENSG00000010704,ENSG00000011347,ENSG00000033627,ENSG00000041353,ENSG00000044524,ENSG00000054523,ENSG00000067900,ENSG00000072958,ENSG00000073060,ENSG00000075461,ENSG00000078142,ENSG00000079385,ENSG00000081803,ENSG00000100099,ENSG00000100321,ENSG00000101152,ENSG00000101246,ENSG00000101337,ENSG00000101350,ENSG00000101558,ENSG00000101752,ENSG00000102445,ENSG00000103111,ENSG00000103241,ENSG00000103319,ENSG00000103653,ENSG00000104870,ENSG00000104886,ENSG00000109103,ENSG00000109572,ENSG00000111057,ENSG00000114383,ENSG00000115145,ENSG00000115155,ENSG00000116521,ENSG00000116675,ENSG00000117475,ENSG00000117758,ENSG00000118004,ENSG00000121653,ENSG00000123384,ENSG00000123843,ENSG00000123892,ENSG00000124164,ENSG00000125991,ENSG00000129048,ENSG00000129472,ENSG00000130164,ENSG00000130234,ENSG00000130294,ENSG00000131477,ENSG00000133318,ENSG00000134049,ENSG00000134215,ENSG00000134265,ENSG00000135596,ENSG00000135597,ENSG00000135966,ENSG00000136100,ENSG00000136111,ENSG00000136152,ENSG00000137747,ENSG00000138073,ENSG00000138107,ENSG00000138131,ENSG00000138190,ENSG00000140945,ENSG00000141447,ENSG00000141505,ENSG00000141522,ENSG00000142188,ENSG00000143322,ENSG00000143669,ENSG00000144043,ENSG00000144476,ENSG00000144848,ENSG00000145087,ENSG00000145103,ENSG00000145247,ENSG00000146966,ENSG00000147164,ENSG00000148400,ENSG00000148943,ENSG00000150961,ENSG00000151779,ENSG00000152056,ENSG00000152061,ENSG00000154342,ENSG00000154889,ENSG00000155816,ENSG00000158985,ENSG00000159164,ENSG00000159720,ENSG00000160183,ENSG00000160948,ENSG00000162407,ENSG00000164061,ENSG00000164077,ENSG00000164674,ENSG00000165527,ENSG00000166710,ENSG00000168067,ENSG00000168077,ENSG00000168952,ENSG00000169860,ENSG00000171044,ENSG00000171552,ENSG00000171862,ENSG00000171928,ENSG00000172575,ENSG00000174851,ENSG00000175106,ENSG00000177238,ENSG00000180104,ENSG00000180176,ENSG00000180871,ENSG00000181085,ENSG00000182511,ENSG00000184178,ENSG00000185666,ENSG00000185896,ENSG00000196072,ENSG00000197122,ENSG00000197959,ENSG00000198720,ENSG00000198722,ENSG00000204642,ENSG00000213023,ENSG00000214078,ENSG00000221947,ENSG00000242802,ENSG00000254505,ENSG00000257923,ENSG00000259207,ENSG00000275591"
