,1,2,3,sigmoidal
17.0,0.7726300160732676,0.5585398766986147,0.7023524594770656,0.500208647729047
65552.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,1
24.0,0.7726300160732676,0.44479432467788754,0.6769424347935976,0.466840822432626
51.0,0.7982077959350967,0.8366084245744354,0.8077419533606766,0.6974314082506146
180282.0,0.827805421282306,0.5726263117637369,0.7291596843541928,0.9276412912755113
69.0,0.7726300160732676,0.45772035195056476,0.6807473331198219,0.4804247615831098
622695.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,0.4790132883428038
180332.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,0.4995640154292577
475254.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,1
65655.0,0.7726300160732676,0.7766554174896317,0.7443403331498317,0.5713905160710363
65656.0,0.7726300160732676,0.4726725999422076,0.6769424347935976,0.466840822432626
426117.0,0.7799918058965776,0.41613371599568205,0.6769424347935976,0.5082852341203116
262324.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,0.466840822432626
49338.0,0.7748160119881217,0.4406795041765569,0.6837705403164435,0.5190021271614279
202.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,0.46844237487793633
1671366.0,0.7726300160732676,0.42862730721867454,0.6801664055185661,0.4714032281038872
228.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,1
33011.0,0.7726300160732676,0.5359881420116405,0.739391839826027,0.4897550030510172
250.0,0.7726300160732676,0.478511622795664,0.6769424347935976,0.570746023133278
65786.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,1
253.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,0.466840822432626
254.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,1
147709.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,0.46844237487793633
33033.0,0.7726300160732676,0.41130356460425044,0.6801664055185661,0.466840822432626
33038.0,0.8144576341040682,0.4063392221171161,0.6769424347935976,0.9408145171157047
33039.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,0.46844237487793633
33043.0,0.7982077959350967,0.6696622307034406,0.7374363413154885,0.7372423045595958
277.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,1
33051.0,0.8094532637723836,0.8757155666239004,0.9330506794636327,0.887513592711159
285.0,0.8094532637723836,0.8435625350407278,0.9035220695285268,0.7724071698261377
287.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,0.466840822432626
292.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,0.466840822432626
293.0,0.7789153298097558,0.4063392221171161,0.6769424347935976,0.4676659138077717
294.0,0.7726300160732676,0.4063392221171161,0.6795637571009282,0.466840822432626
296.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,1
300.0,0.7982077959350967,0.4063392221171161,0.6769424347935976,0.48107686111373515
33069.0,0.7726300160732676,0.5009066146462969,0.6769424347935976,0.466840822432626
303.0,0.8111421266610098,0.4063392221171161,0.6769424347935976,0.742041903041078
305.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,0.5555355170261234
316.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,1
317.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,0.463699609365189
329.0,0.7726300160732676,0.6120488791278724,0.8207125659689658,0.773144164486084
346.0,0.777176387235248,0.8507406470611927,0.9216156332168112,0.9140136737246717
360807.0,0.8111421266610098,0.8856205270223517,0.9200380583931119,0.9286188669803722
98672.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,0.466840822432626
375.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,1
408.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,0.466840822432626
414.0,0.7822659487508985,0.5738277337804341,0.770851217683067,0.5794028304652278
415.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,0.466840822432626
426.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,0.46844237487793633
438.0,0.7789153298097558,0.4657457247744186,0.6962497797219316,0.5656573574587064
442.0,0.7767404303163146,0.4063392221171161,0.6769424347935976,0.5007352570510398
446.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,0.466840822432626
360911.0,0.7726300160732676,0.4063392221171161,0.6769424347935976,0.466840822432626
470.0,0.8111421266610098,0.8435625350407278,0.91083880268259,0.8769059632559916
471.0,0.7726300160732676,0.4300621583918376,0.6837705403164435,0.46844237487793633
