bacteria,Cecum,Ascending colon,Hepatic flexure of colon,Transverse colon,Descending colon,Sigmoid colon,Rectosigmoid junction,"Rectum, NOS"
106588,0.3599999999999999,0.3599999999999999,0.28000000000000025,0.31999999999999984,0.18000000000000016,0.33999999999999986,0.33000000000000007,0.3500000000000001
106590,0.26000000000000023,0.22999999999999998,0.14000000000000012,0.26000000000000023,0.10999999999999988,0.31000000000000005,0.31000000000000005,0.31000000000000005
106649,0.33000000000000007,0.33000000000000007,0.2200000000000002,0.33000000000000007,0.31000000000000005,0.33999999999999986,0.33999999999999986,0.30000000000000027
106648,0.3700000000000001,0.3700000000000001,0.2400000000000002,0.3500000000000001,0.25,0.41999999999999993,0.3700000000000001,0.43999999999999995
106654,0.29000000000000004,0.30000000000000027,0.18000000000000016,0.22999999999999998,0.18000000000000016,0.33000000000000007,0.3799999999999999,0.3599999999999999
270498,0.25,0.25,0.16000000000000014,0.22999999999999998,0.1299999999999999,0.27,0.31000000000000005,0.29000000000000004
41170,0.22999999999999998,0.25,0.14000000000000012,0.25,0.1299999999999999,0.27,0.30000000000000027,0.28000000000000025
41276,0.5100000000000002,0.52,0.3999999999999999,0.43999999999999995,0.3599999999999999,0.56,0.5,0.3799999999999999
762210,0.25,0.22999999999999998,0.14000000000000012,0.2200000000000002,0.1200000000000001,0.26000000000000023,0.31000000000000005,0.30000000000000027
57706,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.25,0.10999999999999988,0.27,0.28000000000000025,0.28000000000000025
762212,0.26000000000000023,0.2400000000000002,0.1299999999999999,0.2400000000000002,0.1200000000000001,0.28000000000000025,0.28000000000000025,0.30000000000000027
74311,0.26000000000000023,0.25,0.10999999999999988,0.29000000000000004,0.1499999999999999,0.31000000000000005,0.31999999999999984,0.31000000000000005
74313,0.26000000000000023,0.22999999999999998,0.1200000000000001,0.26000000000000023,0.1299999999999999,0.30000000000000027,0.31000000000000005,0.28000000000000025
1122943,0.26000000000000023,0.25,0.1499999999999999,0.25,0.20999999999999996,0.31000000000000005,0.31999999999999984,0.31999999999999984
598660,0.28000000000000025,0.28000000000000025,0.16000000000000014,0.31000000000000005,0.31999999999999984,0.28000000000000025,0.29000000000000004,0.29000000000000004
74426,0.28000000000000025,0.3500000000000001,0.2200000000000002,0.30000000000000027,0.2200000000000002,0.31000000000000005,0.31000000000000005,0.3700000000000001
271091,0.25,0.25,0.1299999999999999,0.25,0.08000000000000007,0.30000000000000027,0.28000000000000025,0.31000000000000005
58138,0.2400000000000002,0.2400000000000002,0.1499999999999999,0.25,0.1200000000000001,0.27,0.26000000000000023,0.27
58352,0.22999999999999998,0.25,0.1200000000000001,0.25,0.14000000000000012,0.27,0.30000000000000027,0.30000000000000027
189426,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004
41976,0.30000000000000027,0.26000000000000023,0.1499999999999999,0.30000000000000027,0.16000000000000014,0.33999999999999986,0.27,0.30000000000000027
271420,0.27,0.25,0.1499999999999999,0.22999999999999998,0.08999999999999986,0.27,0.33000000000000007,0.31000000000000005
1041504,0.25,0.26000000000000023,0.1299999999999999,0.22999999999999998,0.03000000000000025,0.30000000000000027,0.33000000000000007,0.31000000000000005
206041,0.26000000000000023,0.28000000000000025,0.16999999999999993,0.28000000000000025,0.1299999999999999,0.33999999999999986,0.31000000000000005,0.31999999999999984
238834,0.26000000000000023,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.28000000000000025,0.28000000000000025
1484053,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
189722,0.26000000000000023,0.26000000000000023,0.1299999999999999,0.25,0.1200000000000001,0.29000000000000004,0.27,0.30000000000000027
189723,0.22999999999999998,0.22999999999999998,0.1499999999999999,0.25,0.10000000000000009,0.27,0.29000000000000004,0.30000000000000027
156974,0.25,0.25,0.1299999999999999,0.25,0.10000000000000009,0.28000000000000025,0.27,0.29000000000000004
156978,0.3599999999999999,0.3700000000000001,0.25,0.4500000000000002,0.28000000000000025,0.33999999999999986,0.3700000000000001,0.3799999999999999
140626,0.26000000000000023,0.2400000000000002,0.16999999999999993,0.27,0.16000000000000014,0.26000000000000023,0.25,0.31999999999999984
386414,0.41000000000000014,0.3500000000000001,0.3700000000000001,0.52,0.27,0.4700000000000002,0.3900000000000001,0.41000000000000014
42422,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.30000000000000027
648794,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004
206506,0.2400000000000002,0.25,0.10000000000000009,0.26000000000000023,0.1499999999999999,0.28000000000000025,0.33000000000000007,0.31999999999999984
1042156,0.29000000000000004,0.29000000000000004,0.2200000000000002,0.31999999999999984,0.22999999999999998,0.28000000000000025,0.22999999999999998,0.3500000000000001
911092,0.25,0.2400000000000002,0.1299999999999999,0.25,0.10000000000000009,0.28000000000000025,0.31000000000000005,0.30000000000000027
304895,0.22999999999999998,0.2400000000000002,0.1200000000000001,0.29000000000000004,0.1499999999999999,0.28000000000000025,0.28000000000000025,0.31000000000000005
1288121,0.2400000000000002,0.27,0.1499999999999999,0.22999999999999998,0.18999999999999995,0.29000000000000004,0.26000000000000023,0.33000000000000007
157688,0.3500000000000001,0.3999999999999999,0.30000000000000027,0.41999999999999993,0.33999999999999986,0.33999999999999986,0.3900000000000001,0.28000000000000025
387090,0.28000000000000025,0.30000000000000027,0.22999999999999998,0.31000000000000005,0.26000000000000023,0.31999999999999984,0.28000000000000025,0.28000000000000025
75985,0.22999999999999998,0.2400000000000002,0.14000000000000012,0.25,0.10999999999999988,0.28000000000000025,0.31000000000000005,0.30000000000000027
59610,0.25,0.2400000000000002,0.1499999999999999,0.2400000000000002,0.1200000000000001,0.27,0.30000000000000027,0.29000000000000004
190721,0.27,0.28000000000000025,0.14000000000000012,0.20999999999999996,0.08999999999999986,0.30000000000000027,0.31000000000000005,0.31999999999999984
338188,0.30000000000000027,0.30000000000000027,0.18999999999999995,0.2400000000000002,0.2400000000000002,0.31000000000000005,0.30000000000000027,0.33999999999999986
370977,0.26000000000000023,0.29000000000000004,0.18999999999999995,0.3500000000000001,0.18000000000000016,0.30000000000000027,0.30000000000000027,0.30000000000000027
43305,0.25,0.2400000000000002,0.1499999999999999,0.25,0.1499999999999999,0.27,0.26000000000000023,0.29000000000000004
239935,0.29000000000000004,0.3599999999999999,0.20999999999999996,0.3599999999999999,0.2400000000000002,0.3599999999999999,0.31999999999999984,0.41000000000000014
665950,0.29000000000000004,0.27,0.1299999999999999,0.25,0.18000000000000016,0.31000000000000005,0.3500000000000001,0.31999999999999984
59733,0.27,0.25,0.1499999999999999,0.28000000000000025,0.16000000000000014,0.31000000000000005,0.3599999999999999,0.33000000000000007
76123,0.2400000000000002,0.2200000000000002,0.1499999999999999,0.26000000000000023,0.18000000000000016,0.27,0.27,0.28000000000000025
76122,0.3700000000000001,0.3599999999999999,0.25,0.33999999999999986,0.27,0.31999999999999984,0.3900000000000001,0.33999999999999986
665956,0.2400000000000002,0.26000000000000023,0.10999999999999988,0.2400000000000002,0.08999999999999986,0.27,0.30000000000000027,0.30000000000000027
59803,1.6800000000000002,1.34,2.34,1.72,2.72,1.62,2.46,2.1100000000000003
108980,0.5699999999999998,0.6099999999999999,0.73,0.3900000000000001,0.4700000000000002,0.5699999999999998,0.5100000000000002,0.6800000000000002
92647,0.26000000000000023,0.25,0.1499999999999999,0.26000000000000023,0.1299999999999999,0.29000000000000004,0.31999999999999984,0.30000000000000027
649724,0.2400000000000002,0.25,0.16000000000000014,0.2400000000000002,0.1299999999999999,0.25,0.25,0.25
649756,0.26000000000000023,0.29000000000000004,0.18000000000000016,0.25,0.18000000000000016,0.30000000000000027,0.31000000000000005,0.33000000000000007
551459,0.25,0.2400000000000002,0.1299999999999999,0.25,0.10999999999999988,0.27,0.31000000000000005,0.29000000000000004
305719,0.26000000000000023,0.28000000000000025,0.14000000000000012,0.26000000000000023,0.1499999999999999,0.31000000000000005,0.3799999999999999,0.33000000000000007
387661,0.29000000000000004,0.26000000000000023,0.1499999999999999,0.26000000000000023,0.16000000000000014,0.29000000000000004,0.26000000000000023,0.29000000000000004
469610,0.33000000000000007,0.3799999999999999,0.27,0.3799999999999999,0.2400000000000002,0.3500000000000001,0.33999999999999986,0.3999999999999999
649841,0.2400000000000002,0.25,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.29000000000000004,0.29000000000000004
43675,0.26000000000000023,0.26000000000000023,0.14000000000000012,0.25,0.08000000000000007,0.31000000000000005,0.33999999999999986,0.27
223967,0.7400000000000002,0.6000000000000001,0.5,0.5899999999999999,0.45999999999999996,0.5500000000000003,0.5100000000000002,0.4700000000000002
60133,0.31000000000000005,0.31000000000000005,0.22999999999999998,0.31000000000000005,0.33999999999999986,0.31999999999999984,0.31999999999999984,0.3799999999999999
43767,0.26000000000000023,0.22999999999999998,0.1299999999999999,0.26000000000000023,0.10000000000000009,0.28000000000000025,0.29000000000000004,0.31000000000000005
43768,0.8399999999999999,0.8799999999999999,1.52,1.51,0.71,0.9500000000000002,0.69,0.7600000000000002
43770,0.26000000000000023,0.22999999999999998,0.14000000000000012,0.22999999999999998,0.14000000000000012,0.27,0.31000000000000005,0.30000000000000027
273168,0.25,0.28000000000000025,0.10999999999999988,0.31000000000000005,0.29000000000000004,0.28000000000000025,0.30000000000000027,0.29000000000000004
1223514,0.2400000000000002,0.28000000000000025,0.10000000000000009,0.25,0.1299999999999999,0.31000000000000005,0.31000000000000005,0.26000000000000023
633701,0.2400000000000002,0.25,0.10000000000000009,0.27,0.14000000000000012,0.27,0.28000000000000025,0.30000000000000027
43948,0.28000000000000025,0.25,0.06999999999999984,0.26000000000000023,0.1200000000000001,0.31999999999999984,0.3500000000000001,0.31999999999999984
43995,0.2400000000000002,0.30000000000000027,0.18999999999999995,0.26000000000000023,0.18000000000000016,0.29000000000000004,0.26000000000000023,0.30000000000000027
43997,0.28000000000000025,0.28000000000000025,0.2400000000000002,0.31999999999999984,0.16999999999999993,0.28000000000000025,0.30000000000000027,0.28000000000000025
44009,0.22999999999999998,0.25,0.1200000000000001,0.2400000000000002,0.10999999999999988,0.28000000000000025,0.29000000000000004,0.29000000000000004
93218,0.25,0.25,0.1499999999999999,0.25,0.10999999999999988,0.28000000000000025,0.30000000000000027,0.30000000000000027
76853,0.28000000000000025,0.27,0.14000000000000012,0.22999999999999998,0.10999999999999988,0.30000000000000027,0.33000000000000007,0.31999999999999984
76860,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004
191579,0.29000000000000004,0.28000000000000025,0.18000000000000016,0.33999999999999986,0.2200000000000002,0.3599999999999999,0.31999999999999984,0.29000000000000004
732242,0.33000000000000007,0.33000000000000007,0.1299999999999999,0.20999999999999996,0.20000000000000018,0.33000000000000007,0.25,0.28000000000000025
76891,0.28000000000000025,0.25,0.10999999999999988,0.2400000000000002,0.08999999999999986,0.30000000000000027,0.31999999999999984,0.31000000000000005
158836,0.26000000000000023,0.26000000000000023,0.1499999999999999,0.2200000000000002,0.14000000000000012,0.29000000000000004,0.33999999999999986,0.31999999999999984
191610,0.27,0.25,0.14000000000000012,0.22999999999999998,0.10000000000000009,0.28000000000000025,0.31000000000000005,0.31000000000000005
273528,0.25,0.2400000000000002,0.1299999999999999,0.25,0.10000000000000009,0.27,0.27,0.29000000000000004
863372,0.25,0.28000000000000025,0.10999999999999988,0.25,0.2400000000000002,0.28000000000000025,0.30000000000000027,0.31999999999999984
158898,0.28000000000000025,0.27,0.1200000000000001,0.25,0.10000000000000009,0.30000000000000027,0.29000000000000004,0.31999999999999984
421058,0.25,0.26000000000000023,0.1200000000000001,0.25,0.10999999999999988,0.28000000000000025,0.30000000000000027,0.30000000000000027
44251,0.2400000000000002,0.22999999999999998,0.1299999999999999,0.2400000000000002,0.10000000000000009,0.26000000000000023,0.30000000000000027,0.29000000000000004
44255,0.26000000000000023,0.26000000000000023,0.1200000000000001,0.27,0.16000000000000014,0.31000000000000005,0.30000000000000027,0.29000000000000004
290052,0.31000000000000005,0.3599999999999999,0.27,0.26000000000000023,0.29000000000000004,0.33000000000000007,0.3500000000000001,0.3900000000000001
748811,0.29000000000000004,0.28000000000000025,0.18000000000000016,0.3700000000000001,0.1299999999999999,0.3799999999999999,0.33000000000000007,0.28000000000000025
290053,0.26000000000000023,0.27,0.1499999999999999,0.25,0.18999999999999995,0.31000000000000005,0.29000000000000004,0.31999999999999984
77095,0.26000000000000023,0.26000000000000023,0.1499999999999999,0.26000000000000023,0.1499999999999999,0.27,0.26000000000000023,0.31000000000000005
208226,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.1200000000000001,0.27,0.30000000000000027,0.29000000000000004
28025,0.27,0.27,0.1299999999999999,0.20999999999999996,0.08999999999999986,0.29000000000000004,0.28000000000000025,0.29000000000000004
28026,0.27,0.27,0.1299999999999999,0.27,0.16000000000000014,0.31999999999999984,0.28000000000000025,0.28000000000000025
28037,0.3500000000000001,0.30000000000000027,0.27,0.41999999999999993,0.22999999999999998,0.3500000000000001,0.3599999999999999,0.3700000000000001
863643,0.2400000000000002,0.25,0.1200000000000001,0.2400000000000002,0.1200000000000001,0.27,0.29000000000000004,0.29000000000000004
28090,0.28000000000000025,0.27,0.14000000000000012,0.29000000000000004,0.18000000000000016,0.33000000000000007,0.31000000000000005,0.31999999999999984
28111,0.28000000000000025,0.31000000000000005,0.14000000000000012,0.22999999999999998,0.29000000000000004,0.27,0.28000000000000025,0.27
28112,0.25,0.26000000000000023,0.20000000000000018,0.3500000000000001,0.08000000000000007,0.31000000000000005,0.30000000000000027,0.33000000000000007
28116,0.31000000000000005,0.33000000000000007,0.20000000000000018,0.2400000000000002,0.25,0.31999999999999984,0.28000000000000025,0.3799999999999999
28117,0.4700000000000002,0.48,0.3999999999999999,0.4900000000000002,0.54,0.4900000000000002,0.45999999999999996,0.4900000000000002
28118,0.4700000000000002,0.52,1.31,0.3900000000000001,0.41999999999999993,0.54,0.5100000000000002,0.3799999999999999
28123,0.33000000000000007,0.31999999999999984,0.30000000000000027,0.31000000000000005,0.18999999999999995,0.33000000000000007,0.33999999999999986,0.33999999999999986
28124,0.27,0.29000000000000004,0.20000000000000018,0.22999999999999998,0.20000000000000018,0.27,0.31000000000000005,0.31000000000000005
28125,0.29000000000000004,0.28000000000000025,0.5300000000000002,0.26000000000000023,0.2200000000000002,0.33000000000000007,0.3700000000000001,0.3999999999999999
28126,0.26000000000000023,0.26000000000000023,0.14000000000000012,0.26000000000000023,0.08999999999999986,0.28000000000000025,0.28000000000000025,0.31000000000000005
28129,0.27,0.26000000000000023,0.2200000000000002,0.2400000000000002,0.18000000000000016,0.30000000000000027,0.31999999999999984,0.26000000000000023
28130,0.33999999999999986,0.3999999999999999,0.3999999999999999,0.3599999999999999,0.33999999999999986,0.3900000000000001,0.3700000000000001,0.3900000000000001
28131,0.33999999999999986,0.3799999999999999,0.27,0.43000000000000016,0.3700000000000001,0.3599999999999999,0.3700000000000001,0.3700000000000001
28132,0.33000000000000007,0.33000000000000007,0.22999999999999998,0.3700000000000001,0.5500000000000003,0.33000000000000007,0.29000000000000004,0.41999999999999993
28133,0.33999999999999986,0.33999999999999986,0.25,0.3900000000000001,0.31000000000000005,0.33000000000000007,0.28000000000000025,0.3500000000000001
28134,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.25,0.16999999999999993,0.28000000000000025,0.31000000000000005,0.31000000000000005
28135,0.25,0.22999999999999998,0.1499999999999999,0.27,0.20000000000000018,0.25,0.33000000000000007,0.30000000000000027
28136,0.2400000000000002,0.26000000000000023,0.1499999999999999,0.27,0.18999999999999995,0.29000000000000004,0.28000000000000025,0.31000000000000005
28137,0.31999999999999984,0.28000000000000025,0.2200000000000002,0.33000000000000007,0.22999999999999998,0.33999999999999986,0.30000000000000027,0.3500000000000001
28139,0.2400000000000002,0.25,0.1299999999999999,0.25,0.10000000000000009,0.27,0.31000000000000005,0.29000000000000004
454154,0.29000000000000004,0.33000000000000007,0.18999999999999995,0.31000000000000005,0.20999999999999996,0.31000000000000005,0.30000000000000027,0.33000000000000007
454155,0.26000000000000023,0.27,0.10999999999999988,0.22999999999999998,0.10999999999999988,0.28000000000000025,0.29000000000000004,0.31000000000000005
470565,0.3799999999999999,0.3500000000000001,0.30000000000000027,0.45999999999999996,0.33000000000000007,0.3999999999999999,0.41000000000000014,0.4500000000000002
28212,0.5100000000000002,0.54,0.31000000000000005,0.6000000000000001,0.4700000000000002,0.43000000000000016,0.41000000000000014,0.3500000000000001
28213,0.3799999999999999,0.43999999999999995,0.26000000000000023,0.3599999999999999,0.22999999999999998,0.3799999999999999,0.3599999999999999,0.3900000000000001
290399,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
208479,0.54,0.5100000000000002,0.3999999999999999,0.31000000000000005,0.3700000000000001,0.3999999999999999,0.43999999999999995,0.41000000000000014
437897,0.31000000000000005,0.3900000000000001,0.2200000000000002,0.3500000000000001,0.2400000000000002,0.3599999999999999,0.3599999999999999,0.33000000000000007
1355477,0.2400000000000002,0.25,0.14000000000000012,0.25,0.10000000000000009,0.27,0.31000000000000005,0.30000000000000027
487174,0.3500000000000001,0.3900000000000001,0.31999999999999984,0.30000000000000027,0.3599999999999999,0.3599999999999999,0.33999999999999986,0.3700000000000001
487173,0.25,0.25,0.1200000000000001,0.28000000000000025,0.20999999999999996,0.27,0.29000000000000004,0.28000000000000025
28446,0.30000000000000027,0.3900000000000001,0.25,0.31000000000000005,0.25,0.3599999999999999,0.3500000000000001,0.3900000000000001
28450,0.22999999999999998,0.2400000000000002,0.16000000000000014,0.25,0.08999999999999986,0.28000000000000025,0.31000000000000005,0.29000000000000004
77635,0.25,0.2400000000000002,0.1499999999999999,0.25,0.1499999999999999,0.29000000000000004,0.33999999999999986,0.31999999999999984
487316,0.26000000000000023,0.25,0.18999999999999995,0.2200000000000002,0.2200000000000002,0.29000000000000004,0.31999999999999984,0.33000000000000007
339862,0.25,0.2400000000000002,0.1299999999999999,0.28000000000000025,0.08999999999999986,0.27,0.30000000000000027,0.30000000000000027
257984,0.26000000000000023,0.25,0.1499999999999999,0.2400000000000002,0.14000000000000012,0.28000000000000025,0.31999999999999984,0.31000000000000005
225324,0.5899999999999999,0.56,0.48,0.4700000000000002,0.5800000000000001,0.6000000000000001,0.6299999999999999,0.6699999999999999
471189,0.26000000000000023,0.25,0.14000000000000012,0.26000000000000023,0.1299999999999999,0.28000000000000025,0.28000000000000025,0.28000000000000025
61624,0.25,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.29000000000000004,0.30000000000000027
45254,0.26000000000000023,0.25,0.10999999999999988,0.2400000000000002,0.16000000000000014,0.28000000000000025,0.31999999999999984,0.30000000000000027
28901,0.28000000000000025,0.2400000000000002,0.1200000000000001,0.26000000000000023,0.06999999999999984,0.30000000000000027,0.29000000000000004,0.30000000000000027
487698,0.31000000000000005,0.28000000000000025,0.18999999999999995,0.28000000000000025,0.28000000000000025,0.33000000000000007,0.3700000000000001,0.33000000000000007
291112,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.14000000000000012,0.27,0.30000000000000027,0.28000000000000025
1126833,0.2400000000000002,0.27,0.1200000000000001,0.25,0.1299999999999999,0.29000000000000004,0.28000000000000025,0.30000000000000027
111015,0.27,0.27,0.1200000000000001,0.26000000000000023,0.10000000000000009,0.30000000000000027,0.28000000000000025,0.30000000000000027
78259,0.25,0.22999999999999998,0.1200000000000001,0.2400000000000002,0.1200000000000001,0.27,0.31000000000000005,0.30000000000000027
78258,0.25,0.26000000000000023,0.1200000000000001,0.25,0.1299999999999999,0.29000000000000004,0.31999999999999984,0.30000000000000027
324057,0.25,0.25,0.10999999999999988,0.25,0.10000000000000009,0.28000000000000025,0.28000000000000025,0.29000000000000004
160386,0.31999999999999984,0.31000000000000005,0.5100000000000002,0.27,0.2200000000000002,0.3500000000000001,0.3500000000000001,0.33000000000000007
29341,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
504487,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.25,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004
29346,0.25,0.22999999999999998,0.16000000000000014,0.27,0.1299999999999999,0.28000000000000025,0.29000000000000004,0.31000000000000005
29347,0.27,0.25,0.10999999999999988,0.22999999999999998,0.08999999999999986,0.28000000000000025,0.29000000000000004,0.29000000000000004
29348,0.26000000000000023,0.28000000000000025,0.10999999999999988,0.28000000000000025,0.20000000000000018,0.28000000000000025,0.28000000000000025,0.31999999999999984
29354,0.26000000000000023,0.22999999999999998,0.16000000000000014,0.25,0.18000000000000016,0.26000000000000023,0.30000000000000027,0.30000000000000027
29360,0.25,0.26000000000000023,0.14000000000000012,0.26000000000000023,0.1499999999999999,0.30000000000000027,0.29000000000000004,0.30000000000000027
29361,0.25,0.2400000000000002,0.1200000000000001,0.26000000000000023,0.1499999999999999,0.26000000000000023,0.3599999999999999,0.31999999999999984
29367,0.27,0.25,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.31000000000000005,0.33000000000000007,0.31999999999999984
225991,0.3799999999999999,0.4500000000000002,0.4500000000000002,0.54,0.5100000000000002,0.4700000000000002,0.45999999999999996,0.4900000000000002
225992,0.25,0.22999999999999998,0.14000000000000012,0.25,0.10000000000000009,0.29000000000000004,0.33000000000000007,0.29000000000000004
29430,0.30000000000000027,0.28000000000000025,0.16999999999999993,0.26000000000000023,0.18000000000000016,0.31000000000000005,0.33999999999999986,0.33999999999999986
78587,0.5500000000000003,0.54,0.6499999999999999,0.6000000000000001,0.5300000000000002,0.5500000000000003,0.5300000000000002,0.54
29448,0.28000000000000025,0.31999999999999984,0.1200000000000001,0.29000000000000004,0.14000000000000012,0.3700000000000001,0.3900000000000001,0.3799999999999999
45851,0.33000000000000007,0.31000000000000005,0.33000000000000007,0.3599999999999999,0.2200000000000002,0.31999999999999984,0.3500000000000001,0.31999999999999984
29488,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.1200000000000001,0.27,0.30000000000000027,0.29000000000000004
291644,0.3500000000000001,0.3900000000000001,0.29000000000000004,0.33999999999999986,0.31000000000000005,0.3599999999999999,0.3599999999999999,0.31999999999999984
570161,0.25,0.22999999999999998,0.1499999999999999,0.25,0.10999999999999988,0.28000000000000025,0.31000000000000005,0.30000000000000027
291645,0.33999999999999986,0.3900000000000001,0.3500000000000001,0.33000000000000007,0.28000000000000025,0.33000000000000007,0.3599999999999999,0.33999999999999986
29533,0.25,0.25,0.14000000000000012,0.27,0.10999999999999988,0.30000000000000027,0.31000000000000005,0.30000000000000027
29536,0.27,0.27,0.1299999999999999,0.28000000000000025,0.14000000000000012,0.31000000000000005,0.33999999999999986,0.31999999999999984
62322,0.31000000000000005,0.31000000000000005,0.1499999999999999,0.2400000000000002,0.18000000000000016,0.33999999999999986,0.3599999999999999,0.3500000000000001
29581,0.27,0.2400000000000002,0.10000000000000009,0.26000000000000023,0.25,0.29000000000000004,0.30000000000000027,0.31000000000000005
357276,0.28000000000000025,0.31999999999999984,0.18000000000000016,0.20999999999999996,0.18999999999999995,0.31000000000000005,0.25,0.3500000000000001
488447,0.4700000000000002,0.45999999999999996,0.31999999999999984,0.27,0.33000000000000007,0.4700000000000002,0.5,0.5
242750,0.25,0.29000000000000004,0.1200000000000001,0.27,0.1299999999999999,0.27,0.31000000000000005,0.28000000000000025
1586267,0.25,0.2400000000000002,0.1299999999999999,0.25,0.08999999999999986,0.28000000000000025,0.27,0.28000000000000025
46206,0.27,0.30000000000000027,0.16000000000000014,0.26000000000000023,0.1299999999999999,0.29000000000000004,0.25,0.33999999999999986
291990,0.2400000000000002,0.2400000000000002,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.30000000000000027
46228,0.5699999999999998,0.6600000000000001,0.98,0.5100000000000002,0.6000000000000001,0.5300000000000002,0.48,0.6400000000000001
341220,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.27,0.30000000000000027,0.29000000000000004
341225,0.25,0.25,0.14000000000000012,0.25,0.10000000000000009,0.28000000000000025,0.27,0.29000000000000004
13689,0.26000000000000023,0.27,0.1499999999999999,0.2200000000000002,0.16000000000000014,0.28000000000000025,0.29000000000000004,0.30000000000000027
13690,0.31999999999999984,0.33000000000000007,0.20000000000000018,0.3599999999999999,0.3799999999999999,0.30000000000000027,0.3500000000000001,0.31999999999999984
652716,0.30000000000000027,0.28000000000000025,0.20999999999999996,0.31999999999999984,0.14000000000000012,0.33000000000000007,0.31000000000000005,0.31000000000000005
46503,0.3900000000000001,0.56,0.33999999999999986,0.3799999999999999,0.43999999999999995,0.43000000000000016,0.3999999999999999,0.41000000000000014
46506,0.3900000000000001,0.3900000000000001,0.3500000000000001,0.3500000000000001,0.48,0.3799999999999999,0.3700000000000001,0.43000000000000016
259537,0.28000000000000025,0.28000000000000025,0.16000000000000014,0.25,0.2400000000000002,0.33999999999999986,0.31999999999999984,0.33999999999999986
882211,0.27,0.27,0.10999999999999988,0.3500000000000001,0.22999999999999998,0.30000000000000027,0.28000000000000025,0.28000000000000025
161360,0.2400000000000002,0.22999999999999998,0.14000000000000012,0.2400000000000002,0.10999999999999988,0.26000000000000023,0.30000000000000027,0.29000000000000004
341694,0.29000000000000004,0.33999999999999986,0.22999999999999998,0.27,0.18999999999999995,0.31000000000000005,0.33000000000000007,0.30000000000000027
177972,0.25,0.2400000000000002,0.14000000000000012,0.25,0.10999999999999988,0.27,0.28000000000000025,0.29000000000000004
358220,2.43,2.29,2.23,2.69,2.92,2.49,2.06,1.77
1144673,0.31999999999999984,0.30000000000000027,0.20000000000000018,0.31999999999999984,0.31000000000000005,0.3500000000000001,0.33000000000000007,0.3500000000000001
587753,0.28000000000000025,0.2400000000000002,0.1200000000000001,0.25,0.1299999999999999,0.28000000000000025,0.30000000000000027,0.30000000000000027
79885,0.25,0.2400000000000002,0.1200000000000001,0.25,0.10999999999999988,0.27,0.31000000000000005,0.28000000000000025
161879,0.6099999999999999,0.6400000000000001,0.4500000000000002,0.5300000000000002,0.6699999999999999,0.5699999999999998,0.56,0.5800000000000001
161896,0.26000000000000023,0.22999999999999998,0.1200000000000001,0.29000000000000004,0.16999999999999993,0.28000000000000025,0.31000000000000005,0.30000000000000027
63612,0.2400000000000002,0.2400000000000002,0.1499999999999999,0.25,0.10999999999999988,0.28000000000000025,0.31000000000000005,0.30000000000000027
47246,0.28000000000000025,0.30000000000000027,0.16999999999999993,0.2400000000000002,0.08000000000000007,0.31999999999999984,0.2400000000000002,0.26000000000000023
243924,0.29000000000000004,0.30000000000000027,0.18000000000000016,0.25,0.18999999999999995,0.31999999999999984,0.30000000000000027,0.31000000000000005
63745,0.2400000000000002,0.25,0.14000000000000012,0.25,0.08999999999999986,0.30000000000000027,0.31000000000000005,0.29000000000000004
194867,0.22999999999999998,0.22999999999999998,0.1499999999999999,0.25,0.10000000000000009,0.27,0.31000000000000005,0.30000000000000027
1603886,0.25,0.25,0.1200000000000001,0.25,0.10999999999999988,0.28000000000000025,0.27,0.30000000000000027
