,1,2,3,sigmoidal
11.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.6309788132432618
17.0,0.7372056723452562,0.5376057859716596,0.6761276048159688,0.46904795875285715
65552.0,0.7372056723452562,0.37536736503225676,0.6404689041025942,0.7819562874409837
24.0,0.7372056723452562,0.41721483950404736,0.6404689041025942,0.6309788132432618
43.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.7819562874409837
51.0,0.7866004743246708,0.8270958737122512,0.7926601142321246,0.6830538524571591
933944.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.42473938740856804
180282.0,0.827543495530328,0.551759035685671,0.7081259362781348,0.9249055354146845
69.0,0.7372056723452562,0.4312872108574682,0.6462521984872667,0.44787115722963966
622695.0,0.7372056723452562,0.37536736503225676,0.6404689041025942,0.4470422425959331
180332.0,0.7406090968107786,0.37536736503225676,0.6404689041025942,0.46848340456720683
475254.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.7819562874409837
65655.0,0.7385760419199227,0.7643923374758301,0.7243185202308932,0.5505000003306659
65657.0,0.7372056723452562,0.6856656896084062,0.6634025487630627,0.5630280632535435
65656.0,0.7372056723452562,0.4480247990171264,0.6404689041025942,0.42473938740856804
426117.0,0.7592596645812306,0.38562971809357016,0.6404689041025942,0.47972095133410164
134.0,0.743955652741582,0.44433425408217286,0.6630141320462413,0.48251580994565096
65700.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.6309788132432618
262324.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.5019622738024307
262320.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.7819562874409837
49338.0,0.743955652741582,0.41232899376306376,0.6536609365599764,0.4923849028509684
202.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.42929883480215303
1671366.0,0.7372056723452562,0.39796472133003685,0.645735786123456,0.430782455450444
228.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.7819562874409837
33011.0,0.7372056723452562,0.5147958597285663,0.7189220189838208,0.4598397588048606
250.0,0.7372056723452562,0.45450859996754145,0.6404689041025942,0.5496589768703988
65786.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.7819562874409837
253.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.7819562874409837
254.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.7819562874409837
147709.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.42951766534192276
33033.0,0.7372056723452562,0.38148610014924067,0.645735786123456,0.7819562874409837
33038.0,0.8125421539794166,0.37403567614622757,0.6404689041025942,0.9399853185890589
271.0,0.7401290920293464,0.37403567614622757,0.6404689041025942,0.42473938740856804
33039.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.42929883480215303
33043.0,0.7868734829062457,0.6515671504931049,0.7170649453241016,0.7262004381894474
277.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.7819562874409837
280.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.4329511399574905
33050.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.5019622738024307
33051.0,0.8031532996741794,0.8725437178517678,0.9317256046060562,0.8819292364130211
285.0,0.8031490634112615,0.8353988984356512,0.8986235226206181,0.7638123845849539
287.0,0.7385760419199227,0.37403567614622757,0.6404689041025942,0.5019622738024307
573737.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.6309788132432618
292.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.5019622738024307
293.0,0.7577434355972873,0.37403567614622757,0.6404689041025942,0.4349482552126614
294.0,0.7372056723452562,0.37680252704553957,0.6418560273791929,0.5019622738024307
296.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.7819562874409837
300.0,0.7874120478647971,0.37403567614622757,0.6404689041025942,0.448419961083513
33069.0,0.7372056723452562,0.47804830664656006,0.6404689041025942,0.7819562874409837
303.0,0.8090258426204779,0.37403567614622757,0.6404689041025942,0.7304165106248941
196914.0,0.7372056723452562,0.4621807281255621,0.6639760121590378,0.4510002191815547
305.0,0.7372056723452562,0.3760158181108487,0.6404689041025942,0.531864816522256
1032506.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.42473938740856804
316.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.7819562874409837
317.0,0.7372056723452562,0.37536736503225676,0.6404689041025942,0.4314274009808821
329.0,0.7372056723452562,0.592759187467681,0.8066128592601626,0.7648897408749558
337.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.7819562874409837
639313.0,0.7372056723452562,0.47052895232191794,0.6404925568203651,0.43474888360995295
346.0,0.7512331742358505,0.844214728300798,0.9187828220549143,0.9093988337921665
353.0,0.7385760419199227,0.37403567614622757,0.6404689041025942,0.5438547147233377
360807.0,0.8081557720121885,0.8833209147183957,0.9173247256274134,0.9261757977821027
354.0,0.740407713096588,0.7158377047730168,0.7943431346812238,0.6590621244898612
98672.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.5019622738024307
375.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.7819562874409837
406.0,0.7372056723452562,0.6130238870007922,0.7534553137633514,0.5812730385942734
408.0,0.7372056723452562,0.37403567614622757,0.6404689041025942,0.5019622738024307
